j,ID_unique,POINT_X,POINT_Y,Y,Probability,LandPrice,Grid_supply,Chosen_BatTypes
3914,3915,160679.9058,385337.1843,1.0,0.733194351,286.1130981,111.0,0
3916,3917,158744.7403,380952.5625,1.0,0.58218056,326.5993042,77.0,0
3917,3918,159705.2437,381034.4314,1.0,0.60606873,278.1661987,77.0,0
3918,3919,160192.0842,384472.1137,1.0,0.701448679,276.1977539,111.0,0
3922,3923,159494.5494,381415.4256,1.0,0.605819106,294.1499939,77.0,0
3943,3944,163719.3825,382175.2313,1.0,0.662111163,295.1400146,207.0,0
3949,3950,163157.6748,384179.0253,1.0,0.522398114,186.6880188,207.0,0
3963,3964,161660.4288,387292.2581,1.0,0.576740444,287.2000122,111.0,0
3965,3966,161951.4831,386222.0377,1.0,0.536553085,275.155426,207.0,0
3968,3969,161346.4374,387518.7201,1.0,0.565864861,307.4537048,207.0,0
3970,3971,161435.4138,387840.2603,1.0,0.540705383,320.5640869,207.0,0
3978,3979,160118.2584,381108.3605,1.0,0.638890505,306.3599854,77.0,0
3985,3986,159738.0478,386604.1351,1.0,0.404970229,342.2729187,111.0,0
3996,3997,163704.2511,383076.7478,1.0,0.720892727,254.3099365,207.0,0
3997,3998,157993.7348,381628.3993,1.0,0.500539064,316.3268127,77.0,0
4004,4005,160871.815,383486.1329,1.0,0.758799255,294.4371643,111.0,0
4007,4008,160843.975,382874.1414,1.0,0.848573029,249.4187775,77.0,0
4008,4009,161750.9023,385149.2502,1.0,0.586989403,281.008606,207.0,0
4011,4012,162714.1204,388022.427,1.0,0.513167441,324.2200012,207.0,0
4012,4013,161564.6251,384352.3629,1.0,0.461139977,344.4657593,207.0,0
4023,4024,157673.0419,383913.9005,1.0,0.539211512,411.4150085,111.0,0
4027,4028,163237.4589,383488.4505,1.0,0.770819545,262.7999878,207.0,0
4029,4030,161395.3171,384709.6289,1.0,0.481136262,313.3824158,207.0,0
4031,4032,162546.3303,381302.36,1.0,0.75159812,320.4207764,207.0,0
4040,4041,159412.2797,383093.0107,1.0,0.626522005,296.0657349,77.0,0
4042,4043,160420.312,384387.828,1.0,0.729608834,301.0,111.0,0
4046,4047,161750.8044,386776.9064,1.0,0.503451169,318.9150085,111.0,0
4048,4049,162012.0241,386480.4674,1.0,0.466572165,269.4100037,207.0,0
4067,4068,163459.4619,382912.4965,1.0,0.724669397,319.299408,207.0,0
4068,4069,159158.749,383631.2547,1.0,0.638970017,265.3025513,77.0,0
4071,4072,158219.6549,381187.4825,1.0,0.635896623,329.8735352,77.0,0
4075,4076,159853.6409,384346.4253,1.0,0.621342659,308.8129272,111.0,0
4077,4078,159869.8933,382094.8061,1.0,0.577951074,235.6994934,77.0,0
4081,4082,160719.1886,384217.6788,1.0,0.741059661,269.4502869,111.0,0
4086,4087,160077.4718,381203.7824,1.0,0.664998353,282.7399902,77.0,0
4097,4098,159029.4279,383058.8858,1.0,0.565122545,307.9459229,77.0,0
4108,4109,159746.4033,385037.5683,1.0,0.681954145,245.081192,111.0,0
4113,4114,159758.3599,381718.7591,1.0,0.642025888,228.8379974,77.0,0
4128,4129,160333.4639,382448.7568,1.0,0.740138292,288.3902588,77.0,0
4138,4139,162233.8881,387222.2437,1.0,0.567261636,297.96875,207.0,0
4139,4140,163465.0416,382090.3464,1.0,0.727191687,282.4674683,207.0,0
4141,4142,159907.1035,381871.0185,1.0,0.64533484,310.0,77.0,0
4142,4143,160285.0585,384885.88,1.0,0.751982629,309.7998962,111.0,0
4143,4144,159582.2442,386091.4303,1.0,0.412733287,379.8960266,111.0,0
4144,4145,160166.8809,386033.4907,1.0,0.636670232,283.0,111.0,0
4146,4147,161294.4673,385004.2912,1.0,0.55633539,320.2588806,207.0,0
4150,4151,161727.0192,385989.8131,1.0,0.624844849,286.1600037,207.0,0
4154,4155,164025.4694,383721.9156,1.0,0.566279292,324.4235229,207.0,0
4156,4157,160256.5642,382065.7936,1.0,0.662609458,306.6360168,77.0,0
4159,4160,164741.3682,383655.1867,1.0,0.252825499,295.9599915,207.0,0
4170,4171,160498.1257,386028.2841,1.0,0.620117545,262.7028503,111.0,0
4177,4178,160887.2867,386789.7803,1.0,0.582642734,231.4801331,111.0,0
4182,4183,162809.9028,387705.8802,1.0,0.546327531,317.3999939,207.0,0
4187,4188,159453.9048,381834.1152,1.0,0.560468495,306.0286865,77.0,0
4197,4198,161317.5695,383018.207,1.0,0.678198755,319.1409302,77.0,0
4202,4203,162473.9044,380854.0075,1.0,0.519997835,238.6869965,207.0,0
4204,4205,162307.4271,386578.1093,1.0,0.42936492,291.2999878,207.0,0
4208,4209,163326.8425,383678.9473,1.0,0.699537456,334.0400085,207.0,0
4215,4216,159625.9419,382458.1016,1.0,0.495112449,311.3748474,77.0,0
4219,4220,161154.9758,384215.6525,1.0,0.648128092,272.8623962,207.0,0
4235,4236,161667.4406,384344.5189,1.0,0.455327094,299.918396,207.0,0
4244,4245,163097.9431,383399.0292,1.0,0.800857246,309.2999878,207.0,0
4248,4249,160021.969,382297.2442,1.0,0.603938997,244.2997284,77.0,0
4262,4263,161256.7936,385297.8826,1.0,0.628513753,293.7936401,207.0,0
4267,4268,160401.032,385632.5809,1.0,0.749007702,316.5599976,111.0,0
4271,4272,161450.4933,385278.0313,1.0,0.590766549,329.1420898,207.0,0
4288,4289,162035.1905,382249.5066,1.0,0.802838624,323.3752136,207.0,0
4291,4292,160647.6394,386222.2793,1.0,0.579044759,246.6494598,111.0,0
4296,4297,163805.3393,382781.2388,1.0,0.645525217,279.8665161,207.0,0
4301,4302,161240.1048,386476.9163,1.0,0.45701468,331.3930664,207.0,0
4309,4310,161822.0753,379764.8216,1.0,0.235458255,307.8051758,207.0,0
4310,4311,160859.4018,384913.1015,1.0,0.63839525,139.5307007,111.0,0
4314,4315,160152.5688,382102.4638,1.0,0.662974954,265.7850952,77.0,0
4330,4331,159914.3402,381256.6163,1.0,0.671489656,274.8649902,77.0,0
4337,4338,159189.7562,381288.2693,1.0,0.615959942,275.7608948,77.0,0
4341,4342,163987.4222,382959.939,1.0,0.608820081,280.1099854,207.0,0
4354,4355,160071.857,387036.4913,1.0,0.534274638,297.8909912,111.0,0
4355,4356,163728.5199,383853.179,1.0,0.629526615,338.7407227,207.0,0
4357,4358,158793.2063,380629.9919,1.0,0.437464386,308.6026611,77.0,0
4358,4359,157692.6576,383438.4764,1.0,0.549541116,345.8745422,77.0,0
4364,4365,161560.1115,385399.4659,1.0,0.644106507,338.8842468,207.0,0
4367,4368,161512.4228,384942.0588,1.0,0.502015471,190.7987518,207.0,0
4373,4374,159955.0111,384576.7145,1.0,0.674090862,260.1967773,111.0,0
4382,4383,161694.1643,387963.8748,1.0,0.535483062,309.5991211,207.0,0
4390,4391,163807.7444,383065.3822,1.0,0.666289747,245.2980194,207.0,0
4400,4401,161047.3999,385394.4424,1.0,0.652733445,283.027832,111.0,0
4403,4404,159217.6139,382806.3249,1.0,0.516726971,308.3728943,77.0,0
4423,4424,160580.321,387805.8291,1.0,0.484122813,319.2000122,207.0,0
4425,4426,161092.3303,383721.4578,1.0,0.720461667,316.4906311,207.0,0
4426,4427,160847.4617,383731.6722,1.0,0.78295666,292.4216003,207.0,0
4429,4430,159277.7632,381387.8462,1.0,0.574914336,305.7600098,77.0,0
4448,4449,162454.4145,381726.0987,1.0,0.843195558,293.5684814,207.0,0
4449,4450,161086.8359,387956.0511,1.0,0.492254585,322.0897217,207.0,0
4450,4451,162088.1897,387410.0074,1.0,0.604010761,270.0942383,207.0,0
4461,4462,162955.6389,384118.6758,1.0,0.558394134,308.8737488,207.0,0
4465,4466,161904.9727,385616.5747,1.0,0.675865948,278.0400085,207.0,0
4469,4470,160679.88,385785.6869,1.0,0.651818991,237.6199951,111.0,0
4479,4480,160857.8026,384687.9946,1.0,0.633115232,251.5179443,111.0,0
4481,4482,160830.5744,387528.8309,1.0,0.538581491,324.6015625,207.0,0
4484,4485,160798.4008,386178.5816,1.0,0.56753844,305.1894226,111.0,0
4485,4486,160402.0408,384083.0376,1.0,0.732111096,275.7999878,111.0,0
4512,4513,164675.0716,384130.0367,1.0,0.33776167,278.3588257,207.0,0
4513,4514,158401.1034,383831.3579,1.0,0.509314716,238.0399933,77.0,0
4523,4524,161492.3764,384669.7882,1.0,0.400336802,329.3989563,207.0,0
4526,4527,160431.1909,386143.8796,1.0,0.619014382,278.3441162,111.0,0
4528,4529,161601.2441,379651.5928,1.0,0.238047987,345.7332458,207.0,0
4529,4530,158622.2817,383697.458,1.0,0.542843282,279.9967957,77.0,0
4531,4532,164391.9739,384127.8855,1.0,0.507490158,307.4804993,207.0,0
4552,4553,164329.4971,384916.4526,1.0,0.280028343,249.780014,207.0,0
4553,4554,158803.4166,383872.7989,1.0,0.50648433,300.3110962,77.0,0
4554,4555,159265.0094,384441.7099,1.0,0.602947891,279.5537109,77.0,0
4560,4561,160879.7508,385563.2051,1.0,0.685726166,275.2929993,111.0,0
4566,4567,164455.7831,384915.0236,1.0,0.259220511,288.1152344,207.0,0
4575,4576,161366.351,385841.4645,1.0,0.582709253,308.7501526,207.0,0
4580,4581,159510.9168,382476.8756,1.0,0.460214883,318.2704773,77.0,0
4581,4582,160297.575,387824.3247,1.0,0.521705508,278.9128418,207.0,0
4583,4584,163204.5045,382909.8138,1.0,0.739772558,328.9765625,207.0,0
4588,4589,162888.5641,382070.228,1.0,0.772796869,306.2410583,207.0,0
4590,4591,161682.0768,385826.4402,1.0,0.643147707,271.2399902,207.0,0
4598,4599,160079.8307,380908.5294,1.0,0.491562426,298.9200134,77.0,0
4599,4600,160471.1041,381337.1345,1.0,0.625027835,250.763504,77.0,0
4600,4601,160618.7755,381259.7442,1.0,0.60012424,301.6940613,77.0,0
4603,4604,160575.1615,384381.6589,1.0,0.741323709,268.4002686,111.0,0
4604,4605,163434.3623,383477.3293,1.0,0.714586496,329.1600037,207.0,0
4607,4608,159822.6346,386981.8311,1.0,0.456707865,256.6883545,111.0,0
4613,4614,159134.8265,388835.5466,1.0,0.384632647,297.499939,111.0,0
4614,4615,162374.1635,387169.8309,1.0,0.539996743,297.3999939,207.0,0
4619,4620,161513.0012,386025.146,1.0,0.569393635,321.6500244,207.0,0
4632,4633,159298.3902,383037.0496,1.0,0.587782502,272.4182129,77.0,0
4633,4634,161348.411,387402.3294,1.0,0.571234822,277.4996948,207.0,0
4640,4641,159203.3943,380808.0911,1.0,0.493806064,312.3279114,77.0,0
4649,4650,164759.0842,384296.8994,1.0,0.282192409,318.2168884,207.0,0
4652,4653,160491.847,386309.8555,1.0,0.557719767,307.8999939,111.0,0
4659,4660,158510.8903,383616.2973,1.0,0.546010613,281.6055908,77.0,0
4660,4661,160508.8226,381523.599,1.0,0.682630122,272.3364563,77.0,0
4662,4663,159898.6888,382240.4487,1.0,0.57360369,239.4224548,77.0,0
4668,4669,161528.3866,387883.0198,1.0,0.536639452,309.7319641,207.0,0
4670,4671,160836.2831,384139.2969,1.0,0.742627561,255.8288422,207.0,0
4673,4674,161652.1335,379542.5963,1.0,0.224249378,370.317749,207.0,0
4682,4683,161880.689,386770.5794,1.0,0.485691398,295.6820068,111.0,0
4683,4684,159516.417,382216.8525,1.0,0.502681971,263.2421265,77.0,0
4689,4690,157757.7976,383542.2743,1.0,0.551442504,305.330658,77.0,0
4693,4694,160084.9676,385395.0928,1.0,0.757317007,266.1000061,111.0,0
4696,4697,160132.5796,382493.6134,1.0,0.711252689,303.6807861,77.0,0
4698,4699,162069.1476,386042.2594,1.0,0.582291961,292.8389587,207.0,0
4699,4700,162450.3906,381116.8652,1.0,0.682124615,319.0419922,207.0,0
4701,4702,159849.7755,387333.8635,1.0,0.485776484,281.1911011,111.0,0
4705,4706,160491.9615,381215.8786,1.0,0.588813186,300.8720093,77.0,0
4712,4713,160840.4816,384546.7805,1.0,0.652469397,284.0,111.0,0
4716,4717,162554.6126,386740.3339,1.0,0.385328621,307.5465393,207.0,0
4724,4725,163058.7691,384215.3347,1.0,0.514315546,70.87774658,207.0,0
4729,4730,161300.6931,385430.2135,1.0,0.551814973,267.2399902,207.0,0
4734,4735,160240.6054,385511.2536,1.0,0.756411493,260.4960632,111.0,0
4737,4738,160861.4365,385685.5836,1.0,0.641687453,294.3999939,111.0,0
4743,4744,161695.549,388074.2004,1.0,0.507336378,298.7999878,207.0,0
4744,4745,158339.1252,381397.3623,1.0,0.642471671,301.7912598,77.0,0
4746,4747,163607.424,382922.35,1.0,0.741988122,284.4269104,207.0,0
4749,4750,162218.5616,386908.2814,1.0,0.49414143,290.5799866,207.0,0
4757,4758,154475.4063,382900.9089,1.0,0.0,302.1912537,77.0,0
4758,4759,162099.7565,387949.5853,1.0,0.611222565,330.4436646,207.0,0
4759,4760,161205.2079,383885.0254,1.0,0.666522682,296.9534912,207.0,0
4762,4763,158433.5582,383283.3972,1.0,0.596981406,307.6480103,77.0,0
4764,4765,159398.5507,383651.4327,1.0,0.697073162,227.3961792,77.0,0
4765,4766,159921.7328,387892.0743,1.0,0.551837087,308.6666565,207.0,0
4767,4768,161275.6825,387239.4913,1.0,0.559617162,303.1319885,207.0,0
4769,4770,160708.3977,384098.184,1.0,0.742125988,240.3000031,111.0,0
4779,4780,160024.3955,386703.0994,1.0,0.499057204,306.6094971,111.0,0
4781,4782,162584.6565,387761.0763,1.0,0.626502395,249.2247162,207.0,0
4785,4786,160289.9479,384244.7528,1.0,0.677567542,227.2885437,111.0,0
4789,4790,159730.9394,384323.2361,1.0,0.636987388,312.3108215,111.0,0
4793,4794,162047.5807,387612.194,1.0,0.658259511,289.6403198,207.0,0
4802,4803,161833.3142,381506.9749,1.0,0.697356045,328.6183167,207.0,0
4806,4807,160968.2457,384132.4713,1.0,0.717824876,321.3599854,207.0,0
4808,4809,161333.332,383276.0693,1.0,0.623685896,293.0938416,111.0,0
4810,4811,161090.839,388186.2257,1.0,0.458075941,313.7000122,207.0,0
4828,4829,160605.1717,384792.2539,1.0,0.714368522,312.6000061,111.0,0
4830,4831,161592.6558,384874.3027,1.0,0.49971807,266.8016052,207.0,0
4841,4842,159834.6153,382508.4373,1.0,0.575808764,308.8176575,77.0,0
4842,4843,162857.8151,387335.4347,1.0,0.432689101,287.8440552,207.0,0
4845,4846,164508.8143,384120.7109,1.0,0.439502984,293.1916199,207.0,0
4847,4848,161013.4072,382725.9888,1.0,0.843608797,317.3399963,77.0,0
4860,4861,160331.8828,387031.6945,1.0,0.564069569,253.2256165,111.0,0
4865,4866,161070.3401,384927.3681,1.0,0.580576777,270.0531921,111.0,0
4866,4867,162750.6006,387818.6393,1.0,0.556196928,315.7437744,207.0,0
4871,4872,159395.4814,382543.5286,1.0,0.436719716,331.5312805,77.0,0
4877,4878,159161.9005,381189.2687,1.0,0.612235904,291.0400085,77.0,0
4881,4882,160776.4503,385383.1865,1.0,0.695827961,320.1910095,111.0,0
4882,4883,164171.8723,383112.2714,1.0,0.49022612,285.1199951,207.0,0
4887,4888,161602.0363,384707.4746,1.0,0.423866779,295.1476135,207.0,0
4890,4891,162072.8998,384405.4329,1.0,0.329642624,193.4657288,207.0,0
4893,4894,159559.6687,381500.9481,1.0,0.643023133,280.2919617,77.0,0
4902,4903,162675.3076,387235.9121,1.0,0.475669503,313.1189575,207.0,0
4909,4910,159574.5396,381028.8837,1.0,0.589485347,271.0799866,77.0,0
4919,4920,161608.2604,384982.2233,1.0,0.522591949,273.6600037,207.0,0
4920,4921,164563.9401,383631.6938,1.0,0.339075178,310.2673035,207.0,0
4927,4928,159302.1342,383428.2401,1.0,0.707023978,318.2720337,77.0,0
4930,4931,159813.4504,384658.8658,1.0,0.659691393,218.8378906,111.0,0
4931,4932,162324.4301,387702.9698,1.0,0.679717064,307.7062683,207.0,0
4942,4943,159490.417,387299.7466,1.0,0.454323679,346.4411926,111.0,0
4943,4944,161956.3214,387539.3096,1.0,0.657982886,296.3525085,207.0,0
4948,4949,162197.7482,381777.0384,1.0,0.831212401,292.5499878,207.0,0
4949,4950,161972.3729,384979.3264,1.0,0.498170137,245.0724487,207.0,0
4956,4957,159727.3379,381851.9923,1.0,0.594559431,232.1041718,77.0,0
4957,4958,159268.1602,384166.3413,1.0,0.617447257,284.3426208,77.0,0
4958,4959,158867.6846,383620.9597,1.0,0.565346777,274.6143188,77.0,0
4959,4960,164120.185,383307.3379,1.0,0.525717556,241.9199982,207.0,0
4960,4961,160916.2346,386447.7705,1.0,0.526833177,293.7258606,111.0,0
4965,4966,160741.4638,385884.8794,1.0,0.626210988,264.3418884,111.0,0
4966,4967,159280.4349,383140.5187,1.0,0.617135227,304.2440491,77.0,0
4973,4974,163617.5983,381885.4755,1.0,0.728852987,312.8000183,207.0,0
4988,4989,161283.4383,384884.2916,1.0,0.503836393,325.6575012,207.0,0
4996,4997,162725.3891,387517.1967,1.0,0.586863756,309.0599976,207.0,0
5009,5010,162369.6667,386708.7293,1.0,0.42998144,279.8399963,207.0,0
5010,5011,163395.6121,381252.3693,1.0,0.763434768,293.9678345,207.0,0
5011,5012,160761.3782,387005.6673,1.0,0.543889284,309.480011,111.0,0
5015,5016,163832.7984,383905.1404,1.0,0.599784851,293.6000061,207.0,0
5016,5017,160673.291,386413.2478,1.0,0.561418116,253.7715454,111.0,0
5018,5019,162151.8397,387145.774,1.0,0.536818027,279.721405,207.0,0
5019,5020,162358.1909,381673.7522,1.0,0.836679518,333.8770142,207.0,0
5021,5022,160477.2284,387716.5631,1.0,0.510231256,303.4599915,207.0,0
5026,5027,163242.7101,381442.2726,1.0,0.826716542,279.1504822,207.0,0
5034,5035,162755.9016,383135.6468,1.0,0.794430733,291.891449,207.0,0
5041,5042,158312.5868,383572.8001,1.0,0.553848088,284.1199951,77.0,0
5051,5052,159378.7984,381744.9407,1.0,0.56550318,238.3400116,77.0,0
5061,5062,160601.9979,386110.6918,1.0,0.594424427,252.880188,111.0,0
5062,5063,160365.9574,387898.5878,1.0,0.51466316,297.2993469,207.0,0
5071,5072,160398.4014,386820.9942,1.0,0.591765881,308.1499939,111.0,0
5076,5077,163825.0065,383394.7431,1.0,0.638273001,298.0,207.0,0
5080,5081,158561.2043,381535.2998,1.0,0.605819106,316.573822,77.0,0
5094,5095,161666.1843,385377.5135,1.0,0.638023734,302.2799988,207.0,0
5101,5102,159002.4048,388548.4383,1.0,0.430007041,302.8040161,111.0,0
5106,5107,161158.1698,385255.1763,1.0,0.638738811,294.2999878,111.0,0
5108,5109,159229.5784,384072.8502,1.0,0.605914295,285.9929199,77.0,0
5126,5127,160737.2828,383884.6319,1.0,0.768527091,285.0993042,111.0,0
5130,5131,161658.7881,384237.7089,1.0,0.469349593,336.0761414,207.0,0
5143,5144,163123.4155,383058.551,1.0,0.745691657,303.5909424,207.0,0
5148,5149,159697.6426,380809.8422,1.0,0.475429654,302.1094055,77.0,0
5150,5151,163804.4515,383619.6909,1.0,0.621179402,320.8500061,207.0,0
5157,5158,159754.1579,383193.361,1.0,0.765639186,303.1650391,77.0,0
5158,5159,159932.3572,387204.1993,1.0,0.490377873,215.4911346,111.0,0
5159,5160,160740.1991,386888.779,1.0,0.59013468,268.189209,111.0,0
5164,5165,159334.3877,382331.8493,1.0,0.427645564,334.9244995,77.0,0
5176,5177,162798.7842,381513.5557,1.0,0.822851002,316.6000061,207.0,0
5179,5180,159602.6107,384744.8528,1.0,0.592021286,263.6104736,111.0,0
5181,5182,162265.061,386694.1313,1.0,0.442107975,260.0024109,207.0,0
5183,5184,158965.479,383518.1281,1.0,0.596486032,281.6484375,77.0,0
5187,5188,158814.9468,388722.8241,1.0,0.388568342,322.4500427,111.0,0
5188,5189,155477.5454,382839.845,1.0,0.354979426,328.4110107,77.0,0
5192,5193,160199.1996,382609.383,1.0,0.742690325,288.0,77.0,0
5200,5201,161827.9511,385700.1547,1.0,0.668734193,262.4963989,207.0,0
5204,5205,161724.9631,387754.7236,1.0,0.598731279,331.3651123,207.0,0
5206,5207,162839.8769,387437.947,1.0,0.49236393,313.150238,207.0,0
5208,5209,158256.2291,381336.2167,1.0,0.658741951,315.25,77.0,0
5217,5218,157835.8983,380896.4939,1.0,0.563530803,341.8355408,77.0,0
5225,5226,160247.8917,385369.1147,1.0,0.765398979,260.0436707,111.0,0
5227,5228,159043.9533,383817.6916,1.0,0.551465452,288.6059265,77.0,0
5233,5234,161220.6096,383117.5427,1.0,0.692244411,300.7000122,77.0,0
5234,5235,159597.2113,386192.6458,1.0,0.424609691,344.1000061,111.0,0
5236,5237,161741.1805,384415.0378,1.0,0.425939769,243.8848114,207.0,0
5237,5238,163564.8094,383412.1064,1.0,0.699925661,301.3760071,207.0,0
5245,5246,163970.9597,383167.2273,1.0,0.573691308,301.7598267,207.0,0
5250,5251,159459.1284,381578.7651,1.0,0.605121017,270.0274963,77.0,0
5251,5252,158667.2287,383885.1155,1.0,0.505405784,291.7600098,77.0,0
5254,5255,159564.2827,384069.0469,1.0,0.682643831,313.1611938,111.0,0
5255,5256,159114.3484,387897.5277,1.0,0.476872772,319.8999939,111.0,0
5257,5258,158010.1857,381199.3278,1.0,0.584878266,257.8529663,77.0,0
5261,5262,164605.9259,383904.9154,1.0,0.360359043,285.1000061,207.0,0
5267,5268,160343.4847,382572.2533,1.0,0.78339684,253.3996582,77.0,0
5277,5278,162356.7059,381197.1689,1.0,0.694945753,310.56604,207.0,0
5281,5282,162804.5851,388071.7183,1.0,0.476238519,315.1054688,207.0,0
5290,5291,161287.5582,387825.3264,1.0,0.542175412,313.8001404,207.0,0
5306,5307,159299.2648,381509.0343,1.0,0.597118437,255.6000061,77.0,0
5309,5310,160999.6086,386255.9533,1.0,0.509712577,296.3443909,111.0,0
5313,5314,161194.3602,385479.5171,1.0,0.670408726,271.8500061,111.0,0
5331,5332,163529.8018,383112.4988,1.0,0.748736978,294.6176453,207.0,0
5333,5334,157853.8779,381100.8468,1.0,0.531707942,203.0663757,77.0,0
5335,5336,159838.5144,381147.6522,1.0,0.638248026,306.9824524,77.0,0
5341,5342,159835.9425,386411.7625,1.0,0.445659667,290.7969666,111.0,0
5353,5354,160634.0663,384488.7639,1.0,0.713508248,318.4665833,111.0,0
5354,5355,161754.7321,379516.1454,1.0,0.212604582,377.6797791,207.0,0
5358,5359,160470.2912,381618.1636,1.0,0.692643464,318.4399109,77.0,0
5359,5360,160902.0384,386201.4702,1.0,0.540485144,313.4926147,111.0,0
5362,5363,159740.154,385141.8851,1.0,0.711382627,283.3765869,111.0,0
5376,5377,162563.3376,387261.205,1.0,0.550314367,305.5136108,207.0,0
5378,5379,161867.5223,385414.3661,1.0,0.665802836,250.3343964,207.0,0
5383,5384,161056.7917,382836.5381,1.0,0.840803921,322.6000061,77.0,0
5386,5387,161037.7858,384418.6447,1.0,0.623684406,291.2529907,111.0,0
5401,5402,162001.3204,386580.0589,1.0,0.447235644,250.2696075,207.0,0
5403,5404,159005.3156,387852.1768,1.0,0.46135509,313.5287781,111.0,0
5404,5405,162101.4255,385012.4365,1.0,0.48602891,305.502655,207.0,0
5406,5407,162627.4196,387060.1604,1.0,0.461813033,309.8054199,207.0,0
5407,5408,159818.9975,381453.2607,1.0,0.687320113,299.5916443,77.0,0
5416,5417,159673.7634,386916.1886,1.0,0.423116058,258.1062317,111.0,0
5417,5418,159358.5569,381878.3458,1.0,0.52876544,286.0799866,77.0,0
5423,5424,159208.0443,388223.6256,1.0,0.477104664,289.6799927,111.0,0
5443,5444,161370.8684,385568.7195,1.0,0.63172096,293.8181152,207.0,0
5445,5446,159892.3906,380951.4712,1.0,0.566544592,302.500061,77.0,0
5458,5459,160471.013,384652.7466,1.0,0.743851602,295.1940918,111.0,0
5473,5474,160303.1991,386239.0754,1.0,0.60224092,247.003479,111.0,0
5474,5475,159820.815,386208.1198,1.0,0.474256665,318.8399963,111.0,0
5478,5479,164333.7975,384045.8649,1.0,0.517222822,278.3049011,207.0,0
5482,5483,159022.9026,388057.5579,1.0,0.479920924,298.9424133,111.0,0
5498,5499,162995.5215,383175.9567,1.0,0.816599488,249.8200073,207.0,0
5500,5501,160314.7427,384016.8358,1.0,0.712622106,314.5942993,111.0,0
5501,5502,159551.0781,381774.4269,1.0,0.58850044,315.2378235,77.0,0
5502,5503,162060.0708,386780.951,1.0,0.499577016,286.8800049,207.0,0
5504,5505,162170.3513,388048.5855,1.0,0.581144452,291.4298706,207.0,0
5510,5511,161036.4233,387273.0084,1.0,0.546725869,279.5392761,207.0,0
5511,5512,160872.3346,384808.8326,1.0,0.620719016,193.8399963,111.0,0
5515,5516,161810.1922,384662.4318,1.0,0.344620317,221.7377167,207.0,0
5516,5517,158466.616,383944.3615,1.0,0.502556622,274.4755249,77.0,0
5518,5519,159093.744,388737.0524,1.0,0.397598892,257.8278198,111.0,0
5525,5526,163106.6683,382078.0285,1.0,0.771660984,288.5,207.0,0
5528,5529,162489.1009,387730.4755,1.0,0.642515719,267.9200134,207.0,0
5531,5532,159810.5885,380841.1789,1.0,0.519958794,305.342865,77.0,0
5534,5535,159270.3582,383866.7991,1.0,0.616023898,258.5933533,77.0,0
5540,5541,161165.9202,384847.8817,1.0,0.543498099,289.868927,111.0,0
5547,5548,164148.6903,384504.4126,1.0,0.488254964,327.8756104,207.0,0
5549,5550,160118.0786,385900.2004,1.0,0.652422011,314.8999939,111.0,0
5558,5559,159970.4444,382100.1878,1.0,0.596194804,234.5466461,77.0,0
5566,5567,161268.6986,386685.4487,1.0,0.510887682,280.2181702,111.0,0
5573,5574,162057.7413,385818.7771,1.0,0.634549081,304.5339966,207.0,0
5574,5575,158208.1552,383372.6784,1.0,0.559149981,300.8800049,77.0,0
5576,5577,161030.9614,386720.515,1.0,0.553186893,293.0491333,111.0,0
5579,5580,162029.5191,385446.5172,1.0,0.642689466,271.234375,207.0,0
5581,5582,159449.6799,387100.6219,1.0,0.413993448,327.1426392,111.0,0
5595,5596,159087.6967,383544.0922,1.0,0.658054769,262.2772217,77.0,0
5599,5600,159007.2082,388197.6543,1.0,0.477503419,295.2999878,111.0,0
5610,5611,159621.1421,383951.5145,1.0,0.717891097,321.4183044,77.0,0
5630,5631,162463.618,383269.9219,1.0,0.777309358,280.3603821,207.0,0
5643,5644,160419.6282,387378.9655,1.0,0.569740653,295.1099854,111.0,0
5663,5664,164026.2326,383615.625,1.0,0.555916965,334.230011,207.0,0
5666,5667,158809.0694,384027.2332,1.0,0.473773271,315.3599854,77.0,0
5667,5668,161799.2859,384880.1502,1.0,0.482563943,235.2118073,207.0,0
5669,5670,161419.4786,386549.6491,1.0,0.505714238,250.1483612,111.0,0
5671,5672,161144.1592,387502.8264,1.0,0.554439127,320.5533447,207.0,0
5673,5674,160035.5738,381502.2875,1.0,0.712842345,297.0100708,77.0,0
5675,5676,159479.9281,384916.5073,1.0,0.612998307,280.9387207,111.0,0
5687,5688,159245.9688,381703.0019,1.0,0.563621581,261.6811523,77.0,0
5693,5694,161584.7725,387220.6627,1.0,0.559363067,254.5,111.0,0
5697,5698,159367.1849,381095.5774,1.0,0.593084276,289.709198,77.0,0
5699,5700,160122.2244,381564.6238,1.0,0.706511736,274.8800049,77.0,0
5705,5706,161207.9072,383662.825,1.0,0.68048948,299.5942993,111.0,0
5711,5712,162657.1622,383319.1931,1.0,0.797798634,299.0921936,207.0,0
5713,5714,160578.3219,385754.6927,1.0,0.66619736,288.20578,111.0,0
5715,5716,161625.3994,385917.1921,1.0,0.594547331,290.1199951,207.0,0
5717,5718,158909.5626,388502.9295,1.0,0.424710691,308.2134705,111.0,0
5729,5730,161332.7672,387626.9488,1.0,0.555097282,323.9379883,207.0,0
5731,5732,162429.9074,385466.9678,1.0,0.48576051,290.0799866,207.0,0
5733,5734,159309.115,388149.8486,1.0,0.499746829,302.789093,111.0,0
5734,5735,161815.166,379663.1437,1.0,0.219016999,341.2064209,207.0,0
