ID_unique,POINT_X,POINT_Y,LandPrice,Available Grid intake(Feed-in)(MW),Grid_supply,Possible Location feed-in to Grid(MW),Actual required at location(MW),Congestion(MW),Feed_in_congestion(MW),Probability
4500,160152.5688,382102.4638,265.7850952,64,77,137.9110689,110.1706551,33,74,0.662974954
4502,160676.4976,382249.2482,394.0700989,64,77,137.9110689,110.1706551,33,74,0.770885527
4504,160086.9066,386623.4451,365.6799927,109,111,128.9965795,121.8170066,11,20,0.532446265
4510,160237.4913,381128.0754,322.2940674,64,77,137.9110689,110.1706551,33,74,0.622252524
4514,162349.4494,385398.9249,348.3038025,190,207,290.6023465,197.6820818,-9,101,0.529683411
4516,159914.3402,381256.6163,274.8649902,64,77,137.9110689,110.1706551,33,74,0.671489656
4520,158652.6942,381674.704,387.9509888,64,77,137.9110689,110.1706551,33,74,0.566088915
4522,160066.7395,383037.8943,656.3071899,64,77,137.9110689,110.1706551,33,74,0.771939576
4524,159189.7562,381288.2693,275.7608948,64,77,137.9110689,110.1706551,33,74,0.615959942
4526,157407.9393,383163.6792,432.552063,64,77,137.9110689,110.1706551,33,74,0.544515014
4527,161350.9589,385115.2076,359.0767212,190,207,290.6023465,197.6820818,-9,101,0.57710433
4528,163987.4222,382959.939,280.1099854,190,207,290.6023465,197.6820818,-9,101,0.608820081
4537,160195.1813,382796.235,383.4065552,64,77,137.9110689,110.1706551,33,74,0.766478479
4543,160071.857,387036.4913,297.8909912,109,111,128.9965795,121.8170066,11,20,0.534274638
4544,163728.5199,383853.179,338.7407227,190,207,290.6023465,197.6820818,-9,101,0.629526615
4547,157692.6576,383438.4764,345.8745422,64,77,137.9110689,110.1706551,33,74,0.549541116
4553,161560.1115,385399.4659,338.8842468,190,207,290.6023465,197.6820818,-9,101,0.644106507
4556,161512.4228,384942.0588,190.7987518,190,207,290.6023465,197.6820818,-9,101,0.502015471
4558,159586.5767,382900.5143,494.8200989,64,77,137.9110689,110.1706551,33,74,0.569358349
4559,157370.3374,383793.8961,555.8963623,64,77,137.9110689,110.1706551,33,74,0.546934545
4562,159955.0111,384576.7145,260.1967773,109,111,128.9965795,121.8170066,11,20,0.674090862
4563,157398.4789,383061.2983,446.0649109,64,77,137.9110689,110.1706551,33,74,0.532162666
4568,161569.2422,383229.3844,384.1933289,109,111,128.9965795,121.8170066,11,20,0.624117613
4571,161694.1643,387963.8748,309.5991211,190,207,290.6023465,197.6820818,-9,101,0.535483062
4575,159121.5253,381620.8018,340.3696594,64,77,137.9110689,110.1706551,33,74,0.596650302
4579,163807.7444,383065.3822,245.2980194,190,207,290.6023465,197.6820818,-9,101,0.666289747
4590,161047.3999,385394.4424,283.027832,109,111,128.9965795,121.8170066,11,20,0.652733445
4593,159217.6139,382806.3249,308.3728943,64,77,137.9110689,110.1706551,33,74,0.516726971
4594,164056.9052,383446.5159,349,190,207,290.6023465,197.6820818,-9,101,0.558343649
4596,160041.6297,384345.2484,349,109,111,128.9965795,121.8170066,11,20,0.685947299
4600,158787.6435,381423.9918,434.2000122,64,77,137.9110689,110.1706551,33,74,0.631417453
4606,160473.5485,385554.2882,339.3710022,109,111,128.9965795,121.8170066,11,20,0.754008234
4609,162425.3036,382650.857,491.8289185,190,207,290.6023465,197.6820818,-9,101,0.729794502
4610,163649.6624,381231.5802,440.8096924,190,207,290.6023465,197.6820818,-9,101,0.654786527
4618,161092.3303,383721.4578,316.4906311,190,207,290.6023465,197.6820818,-9,101,0.720461667
4619,160847.4617,383731.6722,292.4216003,190,207,290.6023465,197.6820818,-9,101,0.78295666
4622,159277.7632,381387.8462,305.7600098,64,77,137.9110689,110.1706551,33,74,0.574914336
4623,157594.595,383702.1541,424.2276306,64,77,137.9110689,110.1706551,33,74,0.562106073
4626,162857.7099,382318.004,387.7485046,190,207,290.6023465,197.6820818,-9,101,0.705695331
4633,160510.0763,385036.1938,340.0889893,109,111,128.9965795,121.8170066,11,20,0.751134455
4642,162454.4145,381726.0987,293.5684814,190,207,290.6023465,197.6820818,-9,101,0.843195558
4644,162088.1897,387410.0074,270.0942383,190,207,290.6023465,197.6820818,-9,101,0.604010761
4645,158502.7029,383195.19,352.3999939,64,77,137.9110689,110.1706551,33,74,0.619200468
4646,161209.313,383280.0872,356.9754028,109,111,128.9965795,121.8170066,11,20,0.678528905
4649,161146.5021,387709.5382,365.0552673,190,207,290.6023465,197.6820818,-9,101,0.537501752
4653,157159.7039,383730.4815,988.1175537,64,77,137.9110689,110.1706551,33,74,0.528581202
4655,162955.6389,384118.6758,308.8737488,190,207,290.6023465,197.6820818,-9,101,0.558394134
4659,161904.9727,385616.5747,278.0400085,190,207,290.6023465,197.6820818,-9,101,0.675865948
4662,157596.2739,383069.8579,431.5493164,64,77,137.9110689,110.1706551,33,74,0.532222688
4663,160679.88,385785.6869,237.6199951,109,111,128.9965795,121.8170066,11,20,0.651818991
4668,158351.5296,384280.2532,522.5153198,64,77,137.9110689,110.1706551,33,74,0.535553932
4670,160803.3935,381639.3822,528.0852661,64,77,137.9110689,110.1706551,33,74,0.667943895
4672,162201.195,382087.6861,372.6799927,190,207,290.6023465,197.6820818,-9,101,0.81840682
4673,160857.8026,384687.9946,251.5179443,109,111,128.9965795,121.8170066,11,20,0.633115232
4675,160830.5744,387528.8309,324.6015625,190,207,290.6023465,197.6820818,-9,101,0.538581491
4678,160798.4008,386178.5816,305.1894226,109,111,128.9965795,121.8170066,11,20,0.56753844
4679,160402.0408,384083.0376,275.7999878,109,111,128.9965795,121.8170066,11,20,0.732111096
4685,158371.5032,380985.8385,367.8399963,64,77,137.9110689,110.1706551,33,74,0.639377177
4690,161388.2096,381262.9979,515.8154297,64,77,137.9110689,110.1706551,33,74,0.584641933
4691,160918.7748,381320.842,415.2367249,190,207,290.6023465,197.6820818,-9,101,0.546391964
4692,161506.6311,381079.4662,330.5586548,190,207,290.6023465,197.6820818,-9,101,0.531523705
4698,163770.3439,384193.3035,457.5209961,190,207,290.6023465,197.6820818,-9,101,0.590539813
4705,159553.6495,383468.076,371.0386353,64,77,137.9110689,110.1706551,33,74,0.761954069
4706,161558.917,382128.5487,1250.529785,190,207,290.6023465,197.6820818,-9,101,0.797878265
4710,158401.1034,383831.3579,238.0399933,64,77,137.9110689,110.1706551,33,74,0.509314716
4714,162890.0425,383706.7581,495.9200134,190,207,290.6023465,197.6820818,-9,101,0.756250679
4715,160459.203,387591.7146,339.6153259,190,207,290.6023465,197.6820818,-9,101,0.527905047
4717,159481.8698,387808.8562,470.3599854,109,111,128.9965795,121.8170066,11,20,0.522409379
4719,163194.7943,383764.1474,367.2000122,190,207,290.6023465,197.6820818,-9,101,0.717543602
4720,159350.3082,384936.7671,363.4701538,109,111,128.9965795,121.8170066,11,20,0.607040405
4722,162794.181,383497.4362,368.1000061,190,207,290.6023465,197.6820818,-9,101,0.823965549
4724,160431.1909,386143.8796,278.3441162,109,111,128.9965795,121.8170066,11,20,0.619014382
4727,158622.2817,383697.458,279.9967957,64,77,137.9110689,110.1706551,33,74,0.542843282
4729,164391.9739,384127.8855,307.4804993,190,207,290.6023465,197.6820818,-9,101,0.507490158
4732,159690.3213,383339.341,333.8692627,64,77,137.9110689,110.1706551,33,74,0.758407354
4733,163477.2561,384243.7098,518.276062,190,207,290.6023465,197.6820818,-9,101,0.529981554
4734,163929.9752,384135.3729,374.4375,190,207,290.6023465,197.6820818,-9,101,0.594966233
4740,161918.2352,382052.7207,388.7021179,190,207,290.6023465,197.6820818,-9,101,0.807253122
4746,160805.1562,381997.7055,434.5,64,77,137.9110689,110.1706551,33,74,0.712257683
4747,163372.2763,384178.6539,411.7241516,190,207,290.6023465,197.6820818,-9,101,0.559983909
4751,158803.4166,383872.7989,300.3110962,64,77,137.9110689,110.1706551,33,74,0.50648433
4752,159265.0094,384441.7099,279.5537109,64,77,137.9110689,110.1706551,33,74,0.602947891
4754,159716.5754,383064.6478,431.2000122,64,77,137.9110689,110.1706551,33,74,0.706341684
4758,160879.7508,385563.2051,275.2929993,109,111,128.9965795,121.8170066,11,20,0.685726166
4760,161579.1741,383919.5341,375.1328125,190,207,290.6023465,197.6820818,-9,101,0.579762995
4763,158909.4212,381811.3945,419.9996948,64,77,137.9110689,110.1706551,33,74,0.516370833
4765,159596.8711,388177.7788,380.7346802,109,111,128.9965795,121.8170066,11,20,0.511984766
4768,158999.3977,381470.6726,421.4337158,64,77,137.9110689,110.1706551,33,74,0.572641969
4772,159766.5363,384426.4407,295.138092,0,0,0,0,0,0,0.630461633
4774,161366.351,385841.4645,308.7501526,190,207,290.6023465,197.6820818,-9,101,0.582709253
4778,159743.1024,385808.6632,425.4902649,109,111,128.9965795,121.8170066,11,20,0.600909293
4780,160297.575,387824.3247,278.9128418,190,207,290.6023465,197.6820818,-9,101,0.521705508
4782,163204.5045,382909.8138,328.9765625,190,207,290.6023465,197.6820818,-9,101,0.739772558
4787,162888.5641,382070.228,306.2410583,190,207,290.6023465,197.6820818,-9,101,0.772796869
4788,156880.3417,383489.1847,400.7601013,64,77,137.9110689,110.1706551,33,74,0.521111429
4789,161682.0768,385826.4402,271.2399902,190,207,290.6023465,197.6820818,-9,101,0.643147707
4798,160471.1041,381337.1345,250.763504,64,77,137.9110689,110.1706551,33,74,0.625027835
4799,160618.7755,381259.7442,301.6940613,64,77,137.9110689,110.1706551,33,74,0.60012424
4802,160575.1615,384381.6589,268.4002686,109,111,128.9965795,121.8170066,11,20,0.741323709
4803,163434.3623,383477.3293,329.1600037,190,207,290.6023465,197.6820818,-9,101,0.714586496
4814,162770.7649,384031.0922,563.6503906,190,207,290.6023465,197.6820818,-9,101,0.573069036
4816,162374.1635,387169.8309,297.3999939,190,207,290.6023465,197.6820818,-9,101,0.539996743
4817,158957.355,385223.8047,775.9443359,109,111,128.9965795,121.8170066,11,20,0.5289765
4821,158483.8644,381651.7847,405.9375305,64,77,137.9110689,110.1706551,33,74,0.577992976
4822,161513.0012,386025.146,321.6500244,190,207,290.6023465,197.6820818,-9,101,0.569393635
4824,159676.367,387653.4929,466.2138672,109,111,128.9965795,121.8170066,11,20,0.518357217
4828,161820.7762,388001.3301,482.6803284,190,207,290.6023465,197.6820818,-9,101,0.538551748
4830,161042.4981,382941.3214,335.3395996,64,77,137.9110689,110.1706551,33,74,0.79382056
4835,159298.3902,383037.0496,272.4182129,64,77,137.9110689,110.1706551,33,74,0.587782502
4836,161348.411,387402.3294,277.4996948,190,207,290.6023465,197.6820818,-9,101,0.571234822
4845,160885.1697,382253.3124,655.5976563,64,77,137.9110689,110.1706551,33,74,0.81152302
4849,159060.8836,381733.7669,406.1809082,64,77,137.9110689,110.1706551,33,74,0.565893471
4850,158893.5166,384464.088,595.6955566,109,111,128.9965795,121.8170066,11,20,0.565558672
4853,160748.5543,383526.186,382.96521,0,0,0,0,0,0,0.805126905
4855,160491.847,386309.8555,307.8999939,109,111,128.9965795,121.8170066,11,20,0.557719767
4856,161456.761,384243.87,416.5585327,190,207,290.6023465,197.6820818,-9,101,0.537285328
4857,163883.1759,383505.3638,372.5,190,207,290.6023465,197.6820818,-9,101,0.612023354
4862,158510.8903,383616.2973,281.6055908,64,77,137.9110689,110.1706551,33,74,0.546010613
4863,160508.8226,381523.599,272.3364563,64,77,137.9110689,110.1706551,33,74,0.682630122
4865,159898.6888,382240.4487,239.4224548,64,77,137.9110689,110.1706551,33,74,0.57360369
4871,161528.3866,387883.0198,309.7319641,190,207,290.6023465,197.6820818,-9,101,0.536639452
4874,160836.2831,384139.2969,255.8288422,190,207,290.6023465,197.6820818,-9,101,0.742627561
4876,162347.6206,381549.5042,420,190,207,290.6023465,197.6820818,-9,101,0.795841336
4877,163812.5605,381773.3416,440.2799988,190,207,290.6023465,197.6820818,-9,101,0.624855578
4883,159304.0249,384790.4883,446.2195435,109,111,128.9965795,121.8170066,11,20,0.568154395
4884,163717.2136,382277.4861,400.2149048,190,207,290.6023465,197.6820818,-9,101,0.652927816
4885,161329.7537,382200.5476,796.6865845,190,207,290.6023465,197.6820818,-9,101,0.793141842
4888,159516.417,382216.8525,263.2421265,64,77,137.9110689,110.1706551,33,74,0.502681971
4889,159965.6763,387432.041,319.2414856,109,111,128.9965795,121.8170066,11,20,0.526949525
4890,163083.9588,383777.8549,531.015625,190,207,290.6023465,197.6820818,-9,101,0.717368841
4894,157757.7976,383542.2743,305.330658,64,77,137.9110689,110.1706551,33,74,0.551442504
4896,160214.7528,381005.0819,321.4599915,64,77,137.9110689,110.1706551,33,74,0.513155937
4897,160634.4955,382525.9109,370.4111938,64,77,137.9110689,110.1706551,33,74,0.853791296
4899,160084.9676,385395.0928,266.1000061,109,111,128.9965795,121.8170066,11,20,0.757317007
4900,163368.8872,380789.2538,941.4055176,190,207,290.6023465,197.6820818,-9,101,0.545978725
4901,164287.4498,384134.6776,340.4447937,190,207,290.6023465,197.6820818,-9,101,0.5386796
4902,160132.5796,382493.6134,303.6807861,64,77,137.9110689,110.1706551,33,74,0.711252689
4903,158699.559,380703.7913,335.3999939,64,77,137.9110689,110.1706551,33,74,0.503486812
4904,162069.1476,386042.2594,292.8389587,190,207,290.6023465,197.6820818,-9,101,0.582291961
4905,162450.3906,381116.8652,319.0419922,190,207,290.6023465,197.6820818,-9,101,0.682124615
4911,161453.7054,381922.4904,954.4030151,190,207,290.6023465,197.6820818,-9,101,0.744690299
4912,160491.9615,381215.8786,300.8720093,64,77,137.9110689,110.1706551,33,74,0.588813186
4913,158889.2162,384939.3712,885.0463867,109,111,128.9965795,121.8170066,11,20,0.556120217
4916,158940.5249,382929.2278,338.9518433,64,77,137.9110689,110.1706551,33,74,0.563183308
4918,161218.5479,381793.8372,762.2976685,190,207,290.6023465,197.6820818,-9,101,0.702303469
4919,160840.4816,384546.7805,284,109,111,128.9965795,121.8170066,11,20,0.652469397
4920,161202.9944,386851.1272,362.2616577,109,111,128.9965795,121.8170066,11,20,0.554045737
4922,159189.3108,385142.2005,648.9308472,109,111,128.9965795,121.8170066,11,20,0.568498731
4924,163576.0024,384155.2164,444.9738159,190,207,290.6023465,197.6820818,-9,101,0.585800707
4932,163058.7691,384215.3347,70.87774658,190,207,290.6023465,197.6820818,-9,101,0.514315546
4937,161300.6931,385430.2135,267.2399902,190,207,290.6023465,197.6820818,-9,101,0.551814973
4939,159030.4446,385092.5244,768.1456299,109,111,128.9965795,121.8170066,11,20,0.559757769
4942,160240.6054,385511.2536,260.4960632,109,111,128.9965795,121.8170066,11,20,0.756411493
4945,160861.4365,385685.5836,294.3999939,109,111,128.9965795,121.8170066,11,20,0.641687453
4947,158789.1868,384907.7452,884.4008789,109,111,128.9965795,121.8170066,11,20,0.537416279
4949,162712.9466,380742.1498,675.8710327,190,207,290.6023465,197.6820818,-9,101,0.525861442
4951,161695.549,388074.2004,298.7999878,190,207,290.6023465,197.6820818,-9,101,0.507336378
4952,158339.1252,381397.3623,301.7912598,64,77,137.9110689,110.1706551,33,74,0.642471671
4954,163607.424,382922.35,284.4269104,190,207,290.6023465,197.6820818,-9,101,0.741988122
4958,164003.8416,382730.9332,335.3891907,190,207,290.6023465,197.6820818,-9,101,0.549139678
4960,161919.2781,383376.5895,575.0874023,190,207,290.6023465,197.6820818,-9,101,0.661618114
4963,158242.3311,383184.2002,355.4428711,64,77,137.9110689,110.1706551,33,74,0.552098393
4967,162099.7565,387949.5853,330.4436646,190,207,290.6023465,197.6820818,-9,101,0.611222565
4968,161205.2079,383885.0254,296.9534912,190,207,290.6023465,197.6820818,-9,101,0.666522682
4969,160723.5107,382160.0665,522.3273926,64,77,137.9110689,110.1706551,33,74,0.764446199
4970,158075.648,383541.3132,339.4429932,64,77,137.9110689,110.1706551,33,74,0.591503441
4971,158433.5582,383283.3972,307.6480103,64,77,137.9110689,110.1706551,33,74,0.596981406
4973,159398.5507,383651.4327,227.3961792,64,77,137.9110689,110.1706551,33,74,0.697073162
4974,159921.7328,387892.0743,308.6666565,190,207,290.6023465,197.6820818,-9,101,0.551837087
4975,161599.2477,383815.8138,376.1872253,190,207,290.6023465,197.6820818,-9,101,0.557009935
4976,161275.6825,387239.4913,303.1319885,190,207,290.6023465,197.6820818,-9,101,0.559617162
4978,160708.3977,384098.184,240.3000031,109,111,128.9965795,121.8170066,11,20,0.742125988
4990,159596.7297,385471.9472,501.9381104,109,111,128.9965795,121.8170066,11,20,0.673719585
4991,162584.6565,387761.0763,249.2247162,190,207,290.6023465,197.6820818,-9,101,0.626502395
4995,160289.9479,384244.7528,227.2885437,109,111,128.9965795,121.8170066,11,20,0.677567542
4999,159730.9394,384323.2361,312.3108215,109,111,128.9965795,121.8170066,11,20,0.636987388
5000,160421.2324,381813.6682,390.4986267,64,77,137.9110689,110.1706551,33,74,0.67582351
5001,160752.1833,383089.092,536.6937866,64,77,137.9110689,110.1706551,33,74,0.838933587
5003,162047.5807,387612.194,289.6403198,190,207,290.6023465,197.6820818,-9,101,0.658259511
5008,162797.5811,383803.2722,920.7855835,190,207,290.6023465,197.6820818,-9,101,0.723792434
5011,162941.0524,382942.341,395.6631165,190,207,290.6023465,197.6820818,-9,101,0.738531113
5012,161833.3142,381506.9749,328.6183167,190,207,290.6023465,197.6820818,-9,101,0.697356045
5014,162626.9442,380837.1556,363.2727356,190,207,290.6023465,197.6820818,-9,101,0.554140925
5015,160645.1896,384602.732,371.9718628,109,111,128.9965795,121.8170066,11,20,0.70444876
5016,160968.2457,384132.4713,321.3599854,190,207,290.6023465,197.6820818,-9,101,0.717824876
5018,161333.332,383276.0693,293.0938416,109,111,128.9965795,121.8170066,11,20,0.623685896
5019,161056.4502,383307.1448,475.8308105,109,111,128.9965795,121.8170066,11,20,0.703415096
5021,158801.7889,381786.3109,405.4400024,64,77,137.9110689,110.1706551,33,74,0.543331981
5030,159803.962,385527.2597,362.8800049,109,111,128.9965795,121.8170066,11,20,0.720262349
5031,162165.3276,385137.6969,376.3954773,190,207,290.6023465,197.6820818,-9,101,0.501559854
5033,158304.4097,384187.5053,465.960083,64,77,137.9110689,110.1706551,33,74,0.518153548
5040,160605.1717,384792.2539,312.6000061,109,111,128.9965795,121.8170066,11,20,0.714368522
5044,164095.1936,384337.1356,442.1210022,190,207,290.6023465,197.6820818,-9,101,0.555951416
5047,163339.7167,381004.8573,463.3999939,190,207,290.6023465,197.6820818,-9,101,0.688390672
5048,162529.5385,381804.6468,361.1600037,190,207,290.6023465,197.6820818,-9,101,0.845992684
5054,159834.6153,382508.4373,308.8176575,64,77,137.9110689,110.1706551,33,74,0.575808764
5060,161013.4072,382725.9888,317.3399963,64,77,137.9110689,110.1706551,33,74,0.843608797
5062,158955.9379,382826.2725,349.4370117,64,77,137.9110689,110.1706551,33,74,0.533109188
5066,162142.7144,381307.9594,373.4441833,190,207,290.6023465,197.6820818,-9,101,0.687937796
5068,163645.4549,382006.7107,326.4184875,190,207,290.6023465,197.6820818,-9,101,0.707891822
5071,163216.4175,381137.9455,343.3628845,190,207,290.6023465,197.6820818,-9,101,0.764144063
5073,160331.8828,387031.6945,253.2256165,109,111,128.9965795,121.8170066,11,20,0.564069569
5078,161070.3401,384927.3681,270.0531921,109,111,128.9965795,121.8170066,11,20,0.580576777
5079,162750.6006,387818.6393,315.7437744,190,207,290.6023465,197.6820818,-9,101,0.556196928
5089,159895.5441,383672.9738,406.9295959,64,77,137.9110689,110.1706551,33,74,0.709862351
5090,159161.9005,381189.2687,291.0400085,64,77,137.9110689,110.1706551,33,74,0.612235904
5094,160776.4503,385383.1865,320.1910095,109,111,128.9965795,121.8170066,11,20,0.695827961
5101,163102.7107,381510.6974,336.2000122,190,207,290.6023465,197.6820818,-9,101,0.849645674
5107,159559.6687,381500.9481,280.2919617,64,77,137.9110689,110.1706551,33,74,0.643023133
5108,160989.7056,382015.6017,450.3635864,64,77,137.9110689,110.1706551,33,74,0.720389605
5109,158488.1029,381829.5575,434.7345276,64,77,137.9110689,110.1706551,33,74,0.532928109
5121,162455.2821,382906.3049,390.5700073,190,207,290.6023465,197.6820818,-9,101,0.766488552
5123,159574.5396,381028.8837,271.0799866,64,77,137.9110689,110.1706551,33,74,0.589485347
5125,157364.9594,383588.7672,535.4101563,64,77,137.9110689,110.1706551,33,74,0.574525535
5131,160048.2897,384953.62,360.7073364,109,111,128.9965795,121.8170066,11,20,0.733935952
5133,161608.2604,384982.2233,273.6600037,190,207,290.6023465,197.6820818,-9,101,0.522591949
5140,160501.0114,386442.192,444.2358704,109,111,128.9965795,121.8170066,11,20,0.552407086
5141,159302.1342,383428.2401,318.2720337,64,77,137.9110689,110.1706551,33,74,0.707023978
5145,159813.4504,384658.8658,218.8378906,109,111,128.9965795,121.8170066,11,20,0.659691393
5146,162324.4301,387702.9698,307.7062683,190,207,290.6023465,197.6820818,-9,101,0.679717064
5147,159789.8413,383541.1567,372.5238037,64,77,137.9110689,110.1706551,33,74,0.765673339
5159,161956.3214,387539.3096,296.3525085,190,207,290.6023465,197.6820818,-9,101,0.657982886
5164,162197.7482,381777.0384,292.5499878,190,207,290.6023465,197.6820818,-9,101,0.831212401
5166,162828.4634,382706.0995,538.6838989,190,207,290.6023465,197.6820818,-9,101,0.72609663
5167,159459.0317,384740.4504,342.4592896,109,111,128.9965795,121.8170066,11,20,0.57711488
5171,162595.884,382489.7669,611.1640015,190,207,290.6023465,197.6820818,-9,101,0.718822956
5172,159727.3379,381851.9923,232.1041718,64,77,137.9110689,110.1706551,33,74,0.594559431
5173,159268.1602,384166.3413,284.3426208,64,77,137.9110689,110.1706551,33,74,0.617447257
5174,158867.6846,383620.9597,274.6143188,64,77,137.9110689,110.1706551,33,74,0.565346777
5175,164120.185,383307.3379,241.9199982,190,207,290.6023465,197.6820818,-9,101,0.525717556
5176,160916.2346,386447.7705,293.7258606,109,111,128.9965795,121.8170066,11,20,0.526833177
5179,161180.2703,381944.3693,740.8901978,190,207,290.6023465,197.6820818,-9,101,0.729121208
5181,160741.4638,385884.8794,264.3418884,109,111,128.9965795,121.8170066,11,20,0.626210988
5182,159280.4349,383140.5187,304.2440491,64,77,137.9110689,110.1706551,33,74,0.617135227
5184,161849.3076,383866.2169,477.5091248,190,207,290.6023465,197.6820818,-9,101,0.521977723
5189,163617.5983,381885.4755,312.8000183,190,207,290.6023465,197.6820818,-9,101,0.728852987
5195,160447.931,385119.842,332.0417786,109,111,128.9965795,121.8170066,11,20,0.756219983
5196,160681.1128,385517.518,393.7799988,109,111,128.9965795,121.8170066,11,20,0.712423861
5200,160485.9092,384014.3457,343.7999878,109,111,128.9965795,121.8170066,11,20,0.742921174
5204,162024.047,383121.4393,425.3999939,190,207,290.6023465,197.6820818,-9,101,0.693391681
5205,161283.4383,384884.2916,325.6575012,190,207,290.6023465,197.6820818,-9,101,0.503836393
5206,159012.2373,381621.4013,402.9358826,64,77,137.9110689,110.1706551,33,74,0.595010459
5207,161269.1603,383389.3338,415.3110962,109,111,128.9965795,121.8170066,11,20,0.636692643
5212,158450.8364,384266.9826,494.5960083,64,77,137.9110689,110.1706551,33,74,0.516309023
5213,162725.3891,387517.1967,309.0599976,190,207,290.6023465,197.6820818,-9,101,0.586863756
5216,162732.0577,382210.6436,437.6263123,190,207,290.6023465,197.6820818,-9,101,0.725774825
5218,161930.0984,387801.9641,435.5621033,190,207,290.6023465,197.6820818,-9,101,0.615648091
5221,160437.3651,385299.9474,322.5284424,109,111,128.9965795,121.8170066,11,20,0.754926026
5222,160285.3843,383911.9602,356.9200134,64,77,137.9110689,110.1706551,33,74,0.717020035
5225,160069.4185,387466.2512,323.8802185,190,207,290.6023465,197.6820818,-9,101,0.535470366
5227,163395.6121,381252.3693,293.9678345,190,207,290.6023465,197.6820818,-9,101,0.763434768
5228,160761.3782,387005.6673,309.480011,109,111,128.9965795,121.8170066,11,20,0.543889284
5229,158753.2194,380792.2556,376.9465942,64,77,137.9110689,110.1706551,33,74,0.520335078
5232,163832.7984,383905.1404,293.6000061,190,207,290.6023465,197.6820818,-9,101,0.599784851
5233,160673.291,386413.2478,253.7715454,109,111,128.9965795,121.8170066,11,20,0.561418116
5235,162151.8397,387145.774,279.721405,190,207,290.6023465,197.6820818,-9,101,0.536818027
5237,162358.1909,381673.7522,333.8770142,190,207,290.6023465,197.6820818,-9,101,0.836679518
5239,160477.2284,387716.5631,303.4599915,190,207,290.6023465,197.6820818,-9,101,0.510231256
5242,163668.8324,384196.6584,463.8274231,190,207,290.6023465,197.6820818,-9,101,0.56254828
5244,163242.7101,381442.2726,279.1504822,190,207,290.6023465,197.6820818,-9,101,0.826716542
5246,157314.391,383384.8557,490.7446899,64,77,137.9110689,110.1706551,33,74,0.575306177
5252,162755.9016,383135.6468,291.891449,190,207,290.6023465,197.6820818,-9,101,0.794430733
5259,160307.6005,383810.6067,349.2385864,64,77,137.9110689,110.1706551,33,74,0.717909098
5260,158312.5868,383572.8001,284.1199951,64,77,137.9110689,110.1706551,33,74,0.553848088
5262,163511.8768,383872.3695,368.7999878,190,207,290.6023465,197.6820818,-9,101,0.67407757
5268,160024.517,382896.2487,650.3892822,64,77,137.9110689,110.1706551,33,74,0.735559583
5269,163541.9786,381467.4527,387.0004578,190,207,290.6023465,197.6820818,-9,101,0.763956547
5270,159378.7984,381744.9407,238.3400116,64,77,137.9110689,110.1706551,33,74,0.56550318
5272,157720.9626,383102.1463,417.9076538,64,77,137.9110689,110.1706551,33,74,0.540881813
5274,159375.9944,385547.0706,526.5331421,109,111,128.9965795,121.8170066,11,20,0.588752627
5275,162294.6694,382127.6515,435.5966187,190,207,290.6023465,197.6820818,-9,101,0.78066206
5276,163296.3605,382430.3596,388.5033569,190,207,290.6023465,197.6820818,-9,101,0.754433453
5280,160601.9979,386110.6918,252.880188,109,111,128.9965795,121.8170066,11,20,0.594424427
5281,160365.9574,387898.5878,297.2993469,190,207,290.6023465,197.6820818,-9,101,0.51466316
5282,160835.4729,381245.9858,378.8068542,190,207,290.6023465,197.6820818,-9,101,0.545840323
5285,162217.4319,383541.0495,1052.438354,190,207,290.6023465,197.6820818,-9,101,0.72202754
5286,162190.5263,382571.4427,419.4859619,190,207,290.6023465,197.6820818,-9,101,0.780183971
5287,157513.195,382984.0726,454.2114258,64,77,137.9110689,110.1706551,33,74,0.529438138
5291,160398.4014,386820.9942,308.1499939,109,111,128.9965795,121.8170066,11,20,0.591765881
5292,160624.5962,387202.4007,321.4058228,109,111,128.9965795,121.8170066,11,20,0.569006383
5296,163825.0065,383394.7431,298,190,207,290.6023465,197.6820818,-9,101,0.638273001
5300,158561.2043,381535.2998,316.573822,64,77,137.9110689,110.1706551,33,74,0.605819106
5304,160243.4473,387615.6861,333.5152893,190,207,290.6023465,197.6820818,-9,101,0.539601088
5311,160333.4799,382788.3682,405.0108948,64,77,137.9110689,110.1706551,33,74,0.833417058
5313,161119.0462,382146.355,763.2227783,64,77,137.9110689,110.1706551,33,74,0.799120545
5314,161993.1197,381535.9493,365.6842346,190,207,290.6023465,197.6820818,-9,101,0.736694753
5316,161666.1843,385377.5135,302.2799988,190,207,290.6023465,197.6820818,-9,101,0.638023734
5317,161022.8829,383627.5066,416.7044373,109,111,128.9965795,121.8170066,11,20,0.707687438
5318,162791.4535,382121.2858,393.4801941,190,207,290.6023465,197.6820818,-9,101,0.746787548
5328,161158.1698,385255.1763,294.2999878,109,111,128.9965795,121.8170066,11,20,0.638738811
5330,159229.5784,384072.8502,285.9929199,64,77,137.9110689,110.1706551,33,74,0.605914295
5342,159954.6163,386018.72,337.8150024,109,111,128.9965795,121.8170066,11,20,0.594506502
5347,162286.7534,381910.4343,364.1199951,190,207,290.6023465,197.6820818,-9,101,0.82451427
5349,160737.2828,383884.6319,285.0993042,109,111,128.9965795,121.8170066,11,20,0.768527091
5350,160016.7326,387934.8184,332.505249,190,207,290.6023465,197.6820818,-9,101,0.551718056
