ID_unque,DependeVar,Eating,GasStation,Hospital,CarRental,NSStation,BusTaxi,RoadNetwor,PowerNetwo,obsvalue
180,0,1581.3100398361637,1599.8508694139523,7329.344437765884,4336.8184185206455,6317.753320088307,4190.9347008810255,162.22625214206647,182.15461452514018,1703
181,0,537.7666789,521.4093111195888,6384.181995330239,3342.890057273191,5372.590877652661,3197.006339633572,17.748556930267565,57.136962801458466,8
182,0,1466.2359607078192,1365.8105001169174,7562.964657998843,1857.2790868275629,5864.689787,1723.545227,10.195910812864412,11.97334314570443,2224
183,0,796.7430733678406,963.5946185970074,5611.514666,1258.9051248833555,2936.204408,4482.641094859643,22.89568342251082,17.871976339641936,2740
184,0,465.33461408648907,1600.8696812935684,4560.06992,1334.5545479590378,951.3802847091189,1950.475218441871,31.63340880844322,66.50157124208619,1006
185,0,259.1714272585936,649.5988529472967,5442.184029951674,2767.839293142755,1239.808751,2699.3800167448394,2.681888212284044,2.723064029348805,6263
186,0,904.5356197,1218.8757260531515,2652.231671893711,2329.275716537446,4264.9281450777535,3760.2928716828205,1.105396070360714,73.87147370192797,5585
187,0,NA,NA,455.28012663918713,375.4679861908988,NA,NA,25.665815963529244,309.25210559571525,1198
188,0,339.2918479712954,933.1606991037736,5837.101444254327,1994.8677067945644,2037.1585973388865,3924.8544757877894,22.40148171376407,93.54940657933815,1073
189,0,NA,NA,NA,NA,NA,NA,4.383562764727527,149.69119657674534,208
190,0,788.0376626879106,1223.556986020261,1823.466803545612,1469.1987485434458,3141.401294054485,3921.173404622324,27.06967623857212,48.135535288811354,3216
191,0,919.8901876247783,565.0993084492733,4493.210281950869,1973.708550693928,5404.6202061119975,4767.008026242813,1.161463749,73.84312928046049,1556
192,0,5655.924458450699,7215.5807787223475,1046.0471140679906,1048.7275802793947,11500.926435156432,7527.232608377494,140.35301163177127,267.29982671634616,2
193,0,1051.1746383528207,1188.2237295006053,2088.4557741160834,1737.0119012300613,3268.2147944339285,4162.434246119979,6.159568257040925,118.9829344884908,18
194,0,847.5050324641529,1595.4475573378409,3373.1805480915364,3373.1805480915364,4231.490141803101,5238.465827,108.01044320750195,287.60674281212533,32
195,0,124.72550254156485,1304.232523275081,1045.5604563649242,3026.9564717098606,4990.825225175461,3186.6602463658623,8.344616801,87.03364984199429,398
196,0,1383.4408207564936,1198.238568132652,5081.056403929663,4736.577379091641,2116.7523578208484,4668.118102693728,1.842112831944468,2.747208328325567,39
