"ID_unque","DependeVar","Eating","GasStation","Hospital","CarRental","NSStation","BusTaxi","RoadNetwor","PowerNetwo","obsvalue"
215,1,344.66997,1477.1984308786,3607.35679900387,891.584157736814,3093.79870288628,1392.51367642246,3.2964712714605,14.5943547293295,6715
125,0,0,1008.87574718642,4926.54725215169,2375.922878,1018.15781548123,2097.24578058841,2.10119823445635,13.8348035509583,3582
33,0,NA,NA,NA,NA,NA,NA,9.41778570862313,103.357038099487,25
40,0,1492.71060635339,1703.31843643201,3439.10062284539,3095.69601809556,5286.722755,4458.69082265244,24.605685080573,20.1894670561998,452
303,1,NA,NA,NA,NA,NA,NA,1.07673456694644,35.4267221286092,5321
10,0,376.5245782,1404.59032236956,2924.74542384601,1225.04152685392,2419.46253457181,705.057898499436,1.76463985835849,25.246144727028,5934
362,1,443.824414010945,918.513789688196,5552.85266213531,3040.43963831785,0,2904.59645352222,20.8308677209066,21.9588890526145,3582
293,1,728.4899507,677.743971040158,2613.50063151263,2613.50063151263,4945.07334753276,5950.52527258531,9.14020700677842,1.26095031746138,3031
386,1,209.191027859333,430.0935128,3561.76562380918,1231.5821763572,2292.66374237706,1622.46152113351,7.94834255328469,50.7031802151592,5466
248,1,560.743126924132,1747.36849258639,2796.818365,2796.818365,5482.48408989203,6637.9499532874,8.222831656,103.435515492629,4363
9,0,364.914613518273,714.125068663866,3676.06747174577,3676.06747174577,4514.19384137465,5513.2887751074,18.7231664004403,10.5278175039454,4980
383,1,78.2433039825295,571.370543673454,3416.93320530686,1130.67061988456,2256.60206279741,1751.45510782456,3.95931813467184,8.38989509952766,5466
366,1,NA,NA,NA,NA,NA,NA,6.49689582123817,44.2307900165653,6263
186,0,904.5356197,1218.87572605315,2652.23167189371,2329.27571653745,4264.92814507775,3760.29287168282,1.10539607036071,73.871473701928,5585
61,0,214.91086567894,276.245321558775,1996.44236521321,874.102765456028,3306.37340845202,1906.55279035886,51.595736726519,18.7350105744991,6897
202,0,1867.63420372192,1682.43195109808,4771.61031627591,4771.61031627591,2600.94574078627,4870.13158675622,45.1879257087292,161.127429605005,574
152,0,0,199.658801398342,5605.68731259314,3830.69035737588,790.2507191,3694.847173,1.74351644794349,23.7406095692639,39
357,1,100.265378649677,1085.66984728768,4115.243413,2048.007705,1836.82784135521,2372.94527965923,6.87073339492761,10.0294196757509,6159
54,0,663.177142452669,527.769658540361,5472.6708958616,2325.54219235107,1628.67749743456,3516.98615564633,21.0949035587829,10.9084583369019,2493
296,1,840.768987953209,949.975055080324,2738.1596652618,2738.1596652618,5082.11276038412,6087.56468543668,7.34029143012429,111.226052751929,5778
384,1,115.453830862742,336.356315808349,3694.39771930241,906.937317635126,1968.01888365498,1420.84955813783,10.1882039395475,1.27786004496017,5466
397,1,193.90283880336,593.488546806405,7765.98813296968,309.974764744028,6754.3970152921,186.696767224485,69.65954988,22.9043399922146,2
185,0,259.171427258594,649.598852947297,5442.18402995167,2767.83929314276,1239.808751,2699.38001674484,2.68188821228404,2.72306402934881,6263
157,0,85.4429628690717,840.937423337051,4759.44973981562,2014.2751331617,1235.20158673025,2143.20312404715,2.20759511966643,63.6695509085439,7328
115,0,730.048419839812,296.487025323352,3284.929615,1527.91934697858,2267.92304733717,2474.49256475702,6.25767674096172,47.6016531628778,4302
241,1,250.24959137613,433.603078826315,4679.27642039274,3555.75692186031,2532.55833511321,3684.68491274575,5.36563795788378,0.660050652,4282
53,0,962.5706956,1039.26895505177,1939.501,1588.05712678123,3310.90446190373,4090.67657247157,12.6618993419612,94.2908906968184,18
228,1,0,1119.89412559244,4598.30988508265,2216.63628244387,1476.7736872705,1936.962569,5.86603756325636,13.2972713667051,6159
205,1,1175.005099,2044.00907150974,6949.232194,2339.31957779608,4949.77951502319,2510.43119828276,4.77541725209117,7.9411567103208,4481
