demand_i,station_j,m,t,flow_X,travel_time
16,267,1,3,0.01200000000000001,140.13809204101562
33,993,3,3,0.1,126.28207397460938
66,1069,2,2,0.132,133.51194763183594
44,91,0,1,0.088,146.93707275390625
59,1452,0,3,0.1,145.51007080078125
43,1172,0,2,0.09643442146960035,126.16073608398438
52,1373,3,1,0.088,125.73682403564453
74,1412,1,3,0.1,135.564453125
52,971,1,2,0.132,123.66323852539062
52,482,3,1,0.088,114.0463638305664
4,1573,1,2,0.132,122.0376205444336
107,223,2,3,0.1,123.76400756835938
53,836,1,2,0.0694726949584652,133.88380432128906
58,478,3,1,0.088,126.62586975097656
24,1510,0,2,0.132,125.95013427734375
32,1901,1,1,0.088,127.85045623779297
112,1644,3,2,0.132,125.69442749023438
89,50,3,3,0.01200000000000001,149.9736785888672
13,152,3,2,0.132,123.4758071899414
8,1831,3,1,0.05126909553763756,138.52659606933594
93,932,0,1,0.088,118.2464370727539
20,688,0,2,0.132,151.7023162841797
24,1720,0,3,0.1,121.43627166748047
52,1766,0,2,0.132,111.18428039550781
68,1184,0,3,0.1,132.22494506835938
63,467,1,2,0.132,128.60682678222656
70,417,3,3,0.1,120.03707885742188
43,1117,3,1,0.088,123.52989959716797
34,2006,0,3,0.1,127.85880279541016
92,2006,2,3,0.006692925159431984,128.3962860107422
58,1046,2,2,0.132,126.0677719116211
89,489,2,3,0.1,143.8390350341797
105,348,1,3,0.08933289118655036,130.13131713867188
77,430,3,0,0.08516066524841698,115.88983917236328
92,336,0,0,0.04214264610184165,128.5285186767578
32,1391,2,3,0.1,129.09405517578125
48,1789,2,1,0.088,134.11978149414062
71,356,3,0,0.154,134.4486083984375
82,1921,0,1,0.088,132.80160522460938
52,1021,0,1,0.088,113.99590301513672
44,315,3,0,0.036864557388835706,126.90003204345703
59,0,0,2,0.132,149.0017547607422
77,1356,3,2,0.132,121.5615005493164
95,1549,0,3,0.01200000000000001,134.6069793701172
67,365,1,1,0.07535356083996753,123.66497802734375
26,253,3,3,0.056694310089375255,126.85346221923828
16,1220,3,1,0.088,140.44944763183594
23,47,1,1,0.088,102.72364807128906
23,938,3,2,0.132,113.87184143066406
71,391,1,1,0.088,135.4088134765625
0,1339,0,1,0.088,120.36851501464844
56,116,1,3,0.1,121.9650650024414
0,900,1,1,0.088,123.0335922241211
16,312,1,2,0.132,138.6106719970703
8,1979,0,1,0.088,130.64840698242188
24,1864,1,2,0.132,131.89720153808594
0,258,2,3,0.1,117.33564758300781
16,1031,1,3,0.1,133.281005859375
24,1720,1,1,0.088,121.43627166748047
48,259,0,1,0.088,140.7625732421875
24,998,3,1,0.088,128.33494567871094
105,253,2,1,0.088,139.690185546875
24,1250,0,2,0.132,125.26699829101562
38,508,3,1,0.088,134.1150360107422
105,1962,2,2,0.132,146.55372619628906
20,837,0,1,0.088,148.27581787109375
52,800,3,3,0.1,115.9950942993164
93,1316,0,3,0.031713140200775286,116.23680877685547
4,166,3,3,0.1,120.56815338134766
88,479,1,3,0.01200000000000001,131.97064208984375
95,2022,1,3,0.03144737127155711,129.2834014892578
74,1943,3,3,0.01200000000000001,139.63780212402344
52,271,0,3,0.1,117.34913635253906
97,801,0,3,0.03056496896167349,132.0176544189453
97,1568,2,2,0.132,131.9300079345703
24,106,0,2,0.132,134.95428466796875
16,443,3,2,0.132,151.23487854003906
34,654,0,3,0.01200000000000001,132.59103393554688
24,139,1,0,0.154,103.18280792236328
92,1892,1,3,0.01200000000000001,130.66262817382812
70,248,0,3,0.1,121.21420288085938
67,933,0,2,0.021648712868752973,130.91607666015625
97,21,2,1,0.088,129.90463256835938
82,1972,0,2,0.132,132.08071899414062
105,908,1,2,0.132,144.9883575439453
87,522,2,1,0.057532380300329394,136.78665161132812
67,511,1,0,0.10961000722099598,122.13784790039062
88,1734,3,1,0.088,137.91201782226562
83,817,3,2,0.09081757794826595,128.6211700439453
69,281,1,2,0.0561541304809387,144.65896606445312
95,638,1,3,0.012000000000005256,136.9403076171875
58,63,3,3,0.1,127.18091583251953
89,95,3,2,0.041155345592325254,149.51170349121094
0,1939,0,3,0.01200000000000001,124.44583129882812
70,1899,3,3,0.1,121.26781463623047
59,1915,3,2,0.132,119.300048828125
92,1100,0,0,0.154,127.44430541992188
66,1266,2,0,0.154,122.84566497802734
109,401,3,3,0.1,111.2332534790039
32,822,1,2,0.132,125.60336303710938
82,10,1,2,0.132,135.93405151367188
62,1790,0,3,0.006327159350984102,118.78894805908203
52,1572,0,2,0.132,107.89373779296875
16,1851,2,1,0.088,138.11293029785156
62,2017,0,2,0.132,129.9738006591797
28,315,0,0,0.0663695482832643,106.22738647460938
4,1968,0,3,0.1,121.70296478271484
110,43,2,1,0.088,115.72345733642578
87,1759,0,2,0.0878141601000052,132.3528594970703
110,466,3,1,0.088,118.08856201171875
106,1062,3,1,0.088,141.06048583984375
27,767,3,2,0.06638234734082904,116.48890686035156
53,359,3,0,0.154,
115,1137,1,3,0.01200000000000001,132.39999389648438
77,1363,0,2,0.132,120.9373779296875
49,1546,0,1,0.088,120.74223327636719
105,1567,2,3,0.011011502207982568,130.50375366210938
18,1759,0,1,0.012790923132010162,123.26264190673828
16,392,3,3,0.1,135.11073303222656
105,1619,0,2,0.132,134.796142578125
56,631,2,1,0.088,123.60497283935547
115,1852,1,1,0.022399239031092227,126.32865142822266
25,1239,1,2,0.132,142.0098419189453
0,941,2,3,0.01200000000000001,123.33490753173828
92,1985,2,3,0.1,128.9812774658203
3,713,2,2,0.132,155.3379364013672
61,1063,1,1,0.088,141.1981964111328
62,2031,2,3,0.1,119.36746978759766
53,359,1,3,0.154,
52,823,1,2,0.132,115.40406799316406
66,278,3,3,0.01200000000000001,133.26498413085938
88,1752,2,2,0.132,133.68714904785156
54,25,0,2,0.132,151.3863067626953
19,930,2,3,0.05430040885069275,125.40093231201172
3,966,0,1,0.019253698335372604,151.40087890625
62,191,3,1,0.088,129.4374237060547
74,1213,2,3,0.1,132.210205078125
52,833,3,2,0.132,111.75553131103516
82,71,2,2,0.132,133.4863739013672
106,444,1,1,0.05041819393501651,140.1685028076172
52,1229,2,0,0.154,111.8994140625
59,1933,2,3,0.154,114.03936004638672
85,407,0,1,0.088,140.2473907470703
33,492,0,2,0.132,128.03990173339844
30,1079,0,3,0.01200000000000001,120.83686065673828
89,560,0,3,0.1,144.40081787109375
92,799,1,2,0.132,132.8783416748047
34,503,2,2,0.132,134.35693359375
3,1283,3,3,0.01200000000000001,151.802490234375
52,1176,1,2,0.132,112.55447387695312
92,185,0,2,0.132,132.49490356445312
61,1408,1,1,0.088,135.23831176757812
93,1552,3,3,0.1,116.08946990966797
59,919,3,2,0.132,152.40866088867188
62,630,2,1,0.088,119.26226806640625
19,931,0,3,0.1,128.88540649414062
16,571,2,3,0.1,133.7557830810547
93,374,0,2,0.0952832249587714,120.01189422607422
74,1294,3,1,0.08701875030334222,135.21688842773438
24,547,0,1,0.088,134.69625854492188
62,1166,3,1,0.088,127.26758575439453
99,1277,0,3,0.01200000000000001,135.26292419433594
24,1014,3,2,0.132,123.14542388916016
102,187,0,2,0.132,146.73594665527344
71,2001,0,2,0.132,137.4637451171875
25,409,0,1,0.088,145.30503845214844
2,89,0,2,0.0017059407905127555,123.68577575683594
24,1518,2,1,0.088,133.46910095214844
61,1336,1,2,0.04047798383599324,139.28233337402344
3,617,1,2,0.132,148.67442321777344
12,1213,3,2,0.132,119.07230377197266
52,648,0,1,0.0012701706778066035,120.65818786621094
51,156,2,1,0.088,121.11630249023438
89,1484,0,1,0.088,149.45065307617188
62,240,3,3,0.1,118.71685791015625
74,598,0,3,0.01200000000000001,144.3267364501953
57,594,1,1,0.05583838877491709,132.1491241455078
62,1058,0,3,0.1,122.56578063964844
16,569,3,3,0.1,133.33192443847656
70,80,0,1,0.022549881148100526,121.926025390625
89,1189,1,1,0.088,146.95565795898438
39,1383,3,3,0.012000000000005256,133.1881103515625
59,1410,3,1,0.088,150.5833282470703
16,1711,1,3,0.1,138.2382049560547
77,983,3,2,0.132,118.82787322998047
87,1540,3,0,0.021668124655363025,125.66931915283203
87,1932,2,1,0.088,138.92385864257812
68,1911,2,3,0.00626115952454423,116.65742492675781
114,99,0,3,0.0910040763872842,133.3625946044922
105,744,0,3,0.01200000000000001,143.1735382080078
54,1599,2,3,0.012000000000005256,145.07931518554688
33,606,0,1,0.088,121.33790588378906
19,1347,3,3,0.08353799082895783,128.46119689941406
52,399,1,3,0.1,118.01366424560547
97,832,1,2,0.132,136.13668823242188
36,1363,3,3,0.1,124.69154357910156
16,1857,1,2,0.132,144.66485595703125
23,625,3,2,0.132,129.48361206054688
23,581,0,1,0.088,109.01860809326172
0,1382,2,2,0.132,119.41303253173828
32,853,2,1,0.088,129.7819061279297
74,1909,1,1,0.088,137.8917694091797
66,1549,2,2,0.09562601827757866,132.06277465820312
33,993,1,2,0.132,126.28207397460938
70,1397,3,2,0.132,119.8997573852539
95,2028,3,3,0.01200000000000001,133.58998107910156
52,944,3,1,0.088,117.03491973876953
3,1311,3,3,0.01200000000000001,156.0355987548828
99,1164,0,3,0.01200000000000001,136.6811065673828
83,136,0,1,0.088,127.1736831665039
14,1027,0,0,0.1463385415757483,131.72434997558594
77,1172,3,3,0.1,116.88452911376953
57,1328,0,3,0.1,133.41651916503906
0,293,0,2,0.132,123.59847259521484
3,1793,0,3,0.01200000000000001,152.04725646972656
24,588,1,3,0.01200000000000001,128.02584838867188
70,779,1,2,0.132,120.42570495605469
66,1375,1,2,0.132,131.9874725341797
71,1779,3,0,0.11207027710231654,134.48866271972656
68,1204,0,3,0.1,136.03033447265625
1,1688,1,1,0.07568696254332069,123.262451171875
95,417,3,0,0.154,126.47764587402344
23,1044,3,2,0.132,108.56903839111328
93,730,0,0,0.010011948399370751,113.01606750488281
24,1044,3,1,0.05771151826968565,108.1099624633789
92,239,3,2,0.132,142.49874877929688
85,1567,2,2,0.132,114.00334930419922
6,1580,0,2,0.014602010520862352,121.7342529296875
84,992,0,2,0.132,111.88735961914062
92,1240,1,1,0.088,129.37274169921875
42,1770,3,3,0.1,127.31449127197266
52,274,3,2,0.132,115.54942321777344
52,894,2,3,0.01200000000000001,119.27938079833984
66,638,3,2,0.132,134.35658264160156
71,1183,0,3,0.1,135.33660888671875
38,1917,3,3,0.01200000000000001,130.6839141845703
30,1727,0,3,0.012000000000005256,125.62206268310547
16,794,3,1,0.088,143.50582885742188
0,416,3,2,0.132,122.853515625
92,1750,2,3,0.1,128.55224609375
11,1806,2,3,0.01200000000000001,140.4302978515625
54,694,1,2,0.132,139.09214782714844
24,912,3,2,0.132,137.96328735351562
62,1135,0,1,0.088,137.8618927001953
28,1426,3,1,0.088,128.86752319335938
38,415,0,2,0.132,139.0328369140625
71,1825,3,2,0.07522162545126665,135.6825408935547
0,1316,1,3,0.1,118.2163314819336
28,319,3,2,0.132,106.76277923583984
24,1586,0,1,0.088,136.0094757080078
52,1338,1,2,0.132,113.72921752929688
52,800,1,2,0.132,115.9950942993164
92,615,3,0,0.154,126.69939422607422
71,238,1,2,0.132,136.8934326171875
28,369,2,1,0.088,125.4077377319336
74,380,0,1,0.088,136.81973266601562
74,1942,1,0,0.018651757061441898,130.11325073242188
4,933,3,1,0.013194925581819145,126.45576477050781
59,434,1,2,0.09488445969354997,154.2296600341797
46,1894,2,3,0.1,129.56178283691406
32,960,3,3,0.1,129.90234375
13,230,0,2,0.132,122.80213165283203
77,1981,0,1,0.088,120.03325653076172
32,1812,2,2,0.132,128.01446533203125
71,1930,0,1,0.05628597218662251,133.72776794433594
24,88,0,2,0.12444942078557275,133.41651916503906
31,298,3,2,0.132,126.8250961303711
83,169,0,0,0.048638364167904624,120.76686096191406
20,1546,0,3,0.030906399431645,142.33384704589844
15,2028,1,1,0.088,135.84884643554688
89,1443,3,2,0.132,149.4813690185547
52,831,3,1,0.088,119.42169952392578
42,1473,3,2,0.038104626137976105,132.17681884765625
49,54,0,1,0.042397377112658674,125.6742172241211
15,819,0,2,0.132,130.83843994140625
107,223,1,0,0.09854004787576562,123.76400756835938
16,1494,2,3,0.1,138.017578125
62,888,1,2,0.132,119.53306579589844
92,839,3,3,0.1,128.94259643554688
32,1109,3,2,0.132,149.10964965820312
32,835,0,2,0.132,145.14834594726562
59,1915,1,1,0.088,119.300048828125
39,535,0,3,0.012000000000005256,135.58616638183594
13,152,0,2,0.132,123.4758071899414
52,651,2,1,0.088,110.28583526611328
113,365,3,0,0.03295310144039629,121.24214935302734
71,898,3,1,0.088,136.22947692871094
52,877,3,3,0.1,110.40229034423828
97,1553,0,1,0.088,129.82797241210938
62,1594,0,2,0.132,119.08078002929688
52,702,1,3,0.01200000000000001,119.75944519042969
109,1130,3,3,0.04321341430376313,111.07571411132812
59,755,3,1,0.088,145.277587890625
77,1634,1,1,0.088,117.50836181640625
1,659,0,1,0.06353775294332067,123.2379379272461
42,282,3,1,0.088,127.84058380126953
19,189,3,1,0.06963598022550099,134.4525146484375
18,929,3,3,0.014938441457405721,121.12177276611328
43,147,3,1,0.088,123.61209106445312
33,1059,0,2,0.132,127.3032455444336
38,488,2,0,0.06404579679463845,122.9383544921875
46,1156,3,3,0.1,126.96083068847656
68,1863,0,3,0.01200000000000001,142.23521423339844
8,520,0,1,0.019255409558635805,136.38967895507812
74,311,3,2,0.132,145.46429443359375
58,1095,1,1,0.088,125.83617401123047
28,347,3,2,0.132,110.48572540283203
89,1332,2,2,0.132,148.42784118652344
27,767,1,1,0.088,116.48890686035156
21,1500,3,2,0.132,130.07064819335938
16,1972,1,1,0.088,131.34901428222656
93,289,1,1,0.088,115.07907104492188
93,1177,3,2,0.132,122.49671936035156
113,764,3,2,0.132,128.03704833984375
105,179,1,1,0.088,131.32786560058594
52,927,2,2,0.132,123.58746337890625
52,1026,3,2,0.132,118.7978515625
92,4,3,2,0.132,128.8118133544922
46,1057,2,3,0.01200000000000001,127.60257720947266
27,18,0,2,0.132,115.63247680664062
3,1283,1,2,0.132,151.802490234375
92,1985,0,2,0.132,128.9812774658203
3,713,0,1,0.088,155.3379364013672
107,771,3,2,0.132,124.8428726196289
74,934,0,2,0.132,134.19151306152344
62,2031,0,2,0.132,119.36746978759766
38,1339,2,2,0.132,127.73104858398438
74,865,3,1,0.088,141.00088500976562
93,1525,1,1,0.088,115.00581359863281
112,224,1,2,0.132,122.56635284423828
25,1755,0,3,0.01200000000000001,145.55091857910156
49,1926,1,2,0.03629021589551351,116.87115478515625
102,866,1,3,0.01200000000000001,137.46920776367188
93,693,0,3,0.052389307005441046,115.25421142578125
52,637,3,1,0.088,121.20697021484375
52,833,1,1,0.088,111.75553131103516
59,1933,0,2,0.132,114.03936004638672
110,661,1,1,0.088,115.03720092773438
15,5,3,2,0.132,130.68153381347656
25,1551,3,3,0.01200000000000001,143.59536743164062
102,1615,2,2,0.10435714700515575,138.79168701171875
107,1961,1,3,0.1,125.36363983154297
110,641,1,3,0.1,114.7852783203125
24,454,2,0,0.154,101.93009185791016
82,1127,2,2,0.132,136.31854248046875
112,93,2,1,0.088,121.39998626708984
43,1942,0,3,0.0962356154929162,123.01112365722656
21,1416,1,3,0.011074277332953297,129.74720764160156
36,485,0,2,0.132,130.39788818359375
36,1095,0,1,0.030414049942970478,124.87346649169922
28,1725,0,1,0.088,135.03819274902344
52,541,2,1,0.088,114.38414001464844
25,1883,2,3,0.0704271136406616,140.6534423828125
41,407,0,3,0.012000000000005256,134.20669555664062
62,1490,1,0,0.0485550966824177,118.7197265625
26,559,1,2,0.04748675248687029,131.1924285888672
92,434,2,2,0.011212236559436428,137.32569885253906
62,202,3,1,0.088,120.06063079833984
23,134,1,2,0.132,126.48271179199219
34,1004,1,3,0.1,125.96566009521484
19,930,1,0,0.02440222356627006,125.40093231201172
52,1074,3,1,0.088,113.91722106933594
93,1360,0,2,0.132,130.80239868164062
15,985,1,0,0.08637932960158137,127.58248901367188
51,1018,0,0,0.154,
17,1489,2,3,0.07962843952903237,133.46987915039062
74,1580,2,3,0.1,131.71449279785156
31,499,2,1,0.088,122.70281219482422
42,1317,1,3,0.0001907166357647816,133.47714233398438
9,930,2,3,0.04569959114930726,123.63986206054688
62,1246,1,3,0.1,121.61526489257812
62,240,1,2,0.132,118.71685791015625
70,699,1,1,0.088,119.8263168334961
57,522,1,2,0.079336660228846,134.8620147705078
58,1070,3,1,0.07793796293702954,125.97569274902344
92,1659,0,1,0.088,129.94183349609375
89,416,2,1,0.060402471475635655,147.90667724609375
52,1728,0,2,0.132,115.09016418457031
9,223,0,3,0.0022494621493072547,123.11300659179688
99,462,0,2,0.132,139.01760864257812
92,1624,0,3,0.1,129.1193389892578
93,1506,0,1,0.088,115.3077621459961
23,625,1,1,0.088,129.48361206054688
22,1777,0,2,0.132,155.4170684814453
38,1463,3,3,0.1,123.50113677978516
4,1094,0,2,0.132,136.7510986328125
92,42,2,1,0.088,131.1463623046875
29,836,0,2,0.028517797321521043,124.64337158203125
74,2004,1,3,0.1,131.59996032714844
102,1630,1,3,0.01200000000000001,139.0435791015625
52,1579,1,1,0.088,125.20802307128906
94,704,0,0,0.154,121.43252563476562
14,1833,1,3,0.1,141.6969451904297
14,769,3,3,0.01200000000000001,141.1082763671875
24,1398,1,3,0.01200000000000001,127.61131286621094
77,734,0,2,0.021463441921943827,125.66342163085938
63,341,0,2,0.132,128.81863403320312
42,648,0,1,0.07999867529575794,124.9762191772461
94,1855,1,3,0.1,130.75668334960938
59,495,1,2,0.132,149.02171325683594
99,922,0,0,0.13567284176486294,
16,766,0,3,0.1,132.45579528808594
8,384,3,2,0.09518849152687037,139.72669982910156
58,810,2,2,0.132,126.07738494873047
59,1215,0,0,0.154,139.73147583007812
22,1477,0,1,0.088,145.39231872558594
89,227,0,3,0.1,144.60948181152344
36,1643,0,2,0.132,128.31716918945312
59,687,3,0,0.154,129.9551239013672
114,912,0,3,0.01200000000000001,141.081787109375
107,562,0,1,0.088,128.44171142578125
52,2016,1,1,0.088,115.55853271484375
58,1282,0,3,0.026515017799036672,125.79914093017578
92,2018,0,1,0.088,132.23635864257812
77,1743,0,3,0.1,117.96814727783203
105,1149,3,3,0.1,130.47317504882812
16,79,1,2,0.132,138.29283142089844
56,854,1,2,0.132,124.0895004272461
105,161,2,2,0.132,147.65940856933594
89,1836,2,2,0.03208802281386486,148.20179748535156
70,1688,2,2,0.012445139046164455,117.73856353759766
16,1268,2,3,0.012000000000005256,144.13331604003906
82,392,3,2,0.132,134.10595703125
48,1356,1,3,0.01200000000000001,131.75442504882812
61,1330,2,2,0.132,141.5262451171875
48,1981,0,3,0.1,130.1066131591797
33,519,0,3,0.01200000000000001,129.72862243652344
93,1816,0,3,0.1,115.24203491210938
23,1044,1,1,0.03110156711105941,108.56903839111328
92,1324,2,3,0.01200000000000001,132.34060668945312
33,401,2,3,0.04201453825773982,115.78392028808594
19,437,0,2,0.132,134.07919311523438
0,1700,0,3,0.01200000000000001,123.50120544433594
92,1992,3,2,0.132,133.90635681152344
31,1489,1,2,0.132,129.515625
97,616,2,1,0.088,134.181396484375
61,178,1,2,0.132,142.87037658691406
4,1080,1,2,0.1261687568013592,125.83866882324219
88,1662,1,3,0.05094938706979596,133.81422424316406
28,319,1,1,0.088,106.76277923583984
61,1793,0,2,0.132,140.0447998046875
52,686,0,0,0.154,113.4040756225586
102,453,3,3,0.154,
32,22,0,2,0.132,129.44215393066406
0,1895,2,1,0.088,123.22514343261719
15,507,1,2,0.132,131.41943359375
53,920,3,2,0.132,135.38690185546875
107,1645,2,3,0.1,124.55036163330078
71,1113,0,3,0.1,135.96240234375
16,1409,3,2,0.132,139.1002655029297
92,368,1,1,0.088,133.63473510742188
74,117,1,3,0.012000000000005034,142.64468383789062
3,1534,3,3,0.1,150.27642822265625
77,536,3,2,0.132,121.22920989990234
82,1676,3,3,0.1,134.11521911621094
62,90,0,1,0.088,118.29218292236328
23,706,0,2,0.02425074593229093,138.68983459472656
71,1378,3,1,0.088,146.09010314941406
24,1678,0,1,0.088,140.42605590820312
11,1806,0,2,0.132,140.4302978515625
0,1504,2,3,0.01200000000000001,122.84294891357422
23,86,3,2,0.132,109.1586685180664
66,2028,3,1,0.04400079212269756,131.00221252441406
44,1889,2,1,0.088,138.0310516357422
89,1057,0,3,0.01200000000000001,147.34030151367188
54,1858,1,3,0.01200000000000001,146.22364807128906
89,1738,0,1,0.088,153.34376525878906
106,1259,3,0,0.06989311729209202,137.3423614501953
37,96,3,2,0.132,
0,1284,1,1,0.088,118.5784912109375
10,9,1,3,0.1,126.60453796386719
66,1186,1,2,0.132,129.78236389160156
75,1184,0,2,0.014879339559057514,125.80225372314453
103,559,1,3,0.1,142.81356811523438
10,631,1,3,0.02058616052997761,122.96407318115234
97,1721,1,3,0.1,127.05683898925781
52,746,2,3,0.1,117.75775909423828
56,369,0,1,0.088,124.55613708496094
89,1880,1,3,0.012000000000005256,149.5483856201172
31,705,0,3,0.1,123.20901489257812
70,997,2,1,0.003756043358341843,121.35444641113281
93,53,0,1,0.088,117.27527618408203
82,569,3,2,0.132,134.50555419921875
94,1789,0,2,0.0984874949494029,129.7119598388672
112,230,3,2,0.132,116.66272735595703
16,1494,0,2,0.132,138.017578125
66,340,1,3,0.1,127.21582794189453
36,1427,3,0,0.028582317804201895,120.7049560546875
33,1781,3,2,0.132,124.13660430908203
95,1682,2,1,0.0418277732096915,135.42185974121094
36,1282,0,1,0.088,124.82917785644531
26,1950,2,3,0.01200000000000001,130.5976104736328
103,1061,3,3,0.012000000000005256,146.58047485351562
62,154,1,1,0.088,123.12361145019531
52,1560,3,1,0.088,116.91202545166016
24,139,3,0,0.154,103.18280792236328
52,681,3,2,0.132,117.31963348388672
52,877,1,2,0.132,110.40229034423828
39,543,0,3,0.08326626921906555,127.12315368652344
19,1653,1,2,0.132,131.9881591796875
59,574,1,3,0.01200000000000001,149.710693359375
28,347,1,1,0.088,110.48572540283203
52,2032,1,2,0.132,117.62117767333984
74,1252,2,3,0.1,131.67596435546875
52,1465,0,1,0.088,110.89873504638672
87,1145,2,2,0.132,125.43084716796875
92,1744,3,3,0.1,128.87255859375
61,625,1,3,0.01200000000000001,140.25210571289062
95,424,3,3,0.012000000000005256,138.8199462890625
62,1625,3,1,0.088,119.21498107910156
49,1753,3,2,0.132,116.86788940429688
22,1640,0,2,0.132,151.39100646972656
7,1562,1,2,0.132,134.93003845214844
4,1968,2,3,0.1,121.70296478271484
16,1293,3,2,0.132,138.1072540283203
97,105,1,3,0.01200000000000001,137.25753784179688
4,68,0,1,0.088,118.3462905883789
89,88,1,1,0.088,144.98692321777344
89,757,3,2,0.132,151.10458374023438
63,650,0,2,0.132,126.59700012207031
25,113,3,2,0.132,143.81182861328125
15,182,2,1,0.088,130.62559509277344
80,169,3,3,0.030063037634894707,102.01465606689453
87,1172,1,3,0.1,129.39439392089844
89,1332,0,1,0.088,148.42784118652344
21,1500,1,1,0.016362059628753672,130.07064819335938
30,1875,3,3,0.1,114.59889221191406
32,1530,3,1,0.088,131.4494171142578
28,871,0,3,0.1,105.81856536865234
83,958,2,3,0.154,
4,1573,3,2,0.132,122.0376205444336
25,1853,1,1,0.088,145.38912963867188
16,337,2,0,0.154,131.59617614746094
16,334,2,0,0.154,130.50479125976562
89,1082,1,2,0.132,146.34326171875
24,1656,2,1,0.088,101.31900024414062
97,1340,3,3,0.1,127.10184478759766
24,254,3,2,0.132,128.34596252441406
16,1620,3,2,0.132,124.46698760986328
16,1151,0,3,0.01200000000000001,142.51524353027344
32,766,1,2,0.132,130.71188354492188
95,2004,3,1,0.088,127.45075225830078
87,1599,0,3,0.01200000000000001,139.17190551757812
16,1010,0,2,0.132,156.25038146972656
15,1481,2,1,0.088,134.75033569335938
48,1568,0,2,0.132,131.47488403320312
32,524,1,3,0.022105632424572808,130.3231964111328
102,372,2,2,0.132,141.55303955078125
23,1301,3,2,0.132,118.76207733154297
24,74,2,2,0.132,128.78443908691406
69,1460,3,1,0.088,138.9309844970703
68,1662,1,2,0.132,139.4690704345703
42,1080,3,1,0.088,126.8885726928711
51,456,3,1,0.088,121.81966400146484
92,1832,0,3,0.1,128.66969299316406
6,348,1,3,0.01066710881344965,116.49718475341797
71,1755,2,2,0.132,144.09130859375
82,1169,1,2,0.132,139.19876098632812
89,560,2,3,0.01200000000000001,144.40081787109375
28,1390,2,1,0.088,132.60006713867188
83,1407,3,1,0.088,128.44703674316406
52,1689,1,3,0.1,114.96037292480469
82,1127,0,1,0.088,136.31854248046875
52,1717,3,2,0.132,124.24391174316406
85,348,0,1,0.088,113.74468994140625
97,1104,0,3,0.01200000000000001,139.1619415283203
19,931,2,3,0.1,128.88540649414062
11,1113,2,1,0.01530647663020862,135.55572509765625
0,1926,3,0,0.154,115.41632843017578
82,642,3,3,0.1,136.5513153076172
68,194,2,3,0.01200000000000001,140.58995056152344
89,951,2,1,0.088,144.8352508544922
8,1979,2,1,0.088,130.64840698242188
58,58,1,3,0.01200000000000001,128.08712768554688
36,592,1,2,0.10332102339383897,128.6049041748047
77,430,3,3,0.021607687040741397,115.88983917236328
24,1720,3,1,0.088,121.43627166748047
24,1889,0,3,0.023166397415781054,125.06623840332031
36,1977,0,3,0.1,125.32139587402344
43,505,1,2,0.132,121.37511444091797
71,356,3,3,0.07512071388102043,134.4486083984375
18,1299,2,2,0.132,125.17724609375
105,304,3,3,0.012000000000005256,146.7697296142578
17,1489,0,2,0.132,133.46987915039062
59,739,1,1,0.088,145.81541442871094
52,1493,3,3,0.1,117.21272277832031
34,2006,3,1,0.024963560391780742,127.85880279541016
66,1131,2,2,0.132,128.8333740234375
46,2014,3,2,0.132,130.42791748046875
77,30,1,1,0.088,118.33349609375
110,641,0,0,0.154,114.7852783203125
24,1170,0,2,0.132,132.68695068359375
15,1370,1,1,0.088,133.263671875
93,932,1,2,0.132,118.2464370727539
16,1180,3,2,0.132,144.27061462402344
95,988,0,2,0.1220889601928995,135.39410400390625
14,537,2,3,0.01200000000000001,137.92333984375
62,1204,3,2,0.012384470083159349,124.80762481689453
58,1116,1,2,0.132,131.0633087158203
38,1753,1,1,0.03732812530464316,122.6750259399414
53,1460,0,1,0.031534813742524676,138.06039428710938
95,1375,1,3,0.01200000000000001,134.5364990234375
59,1103,3,2,0.132,148.15960693359375
24,1147,3,3,0.1,122.84561157226562
23,34,0,2,0.132,108.23191833496094
105,1149,1,2,0.004943036238638371,130.47317504882812
74,1580,1,0,0.154,131.71449279785156
70,722,0,2,0.132,118.48468017578125
3,328,2,1,0.088,153.79708862304688
67,1422,3,2,0.132,130.15176391601562
52,1671,1,1,0.088,127.53141784667969
52,512,3,3,0.1,117.43138885498047
52,1543,2,2,0.132,114.68257904052734
30,298,3,1,0.088,115.61144256591797
20,445,0,3,0.1,141.5078125
49,1463,0,1,0.088,118.07513427734375
16,481,1,2,0.132,144.2367401123047
102,1609,3,2,0.132,146.04917907714844
97,801,3,1,0.088,132.0176544189453
95,738,1,3,0.01200000000000001,134.23291015625
49,58,3,3,0.1,121.95406341552734
62,896,3,1,0.088,118.58523559570312
67,1840,2,1,0.088,126.37908935546875
16,221,0,3,0.1,138.18772888183594
58,1046,3,3,0.1,126.0677719116211
97,1277,2,2,0.132,134.04920959472656
21,1184,1,1,0.00939534735669309,130.44580078125
24,755,3,2,0.132,127.87487030029297
105,1962,3,3,0.012000000000005256,146.55372619628906
70,248,3,1,0.088,121.21420288085938
62,16,3,1,0.050255783360154294,119.52409362792969
52,188,2,2,0.132,126.22765350341797
0,609,1,1,0.088,118.59825897216797
28,1048,0,2,0.132,128.924560546875
113,1951,2,3,0.1,125.44709777832031
105,1152,1,2,0.132,132.8730010986328
44,792,1,2,0.132,137.5310821533203
67,165,3,1,0.05099352323996756,123.64611053466797
52,936,2,3,0.1,114.86834716796875
