demand_i,station_j,m,t,flow_X,travel_time
0,1369,1,1,0.088,120.30306243896484
102,1080,0,3,0.1,136.82261657714844
28,1444,3,1,0.088,125.94300079345703
93,661,2,3,0.07058223112232209,112.53984832763672
66,1069,0,1,0.088,133.51194763183594
62,1594,1,1,0.088,119.08078002929688
71,57,0,3,0.154,133.00607299804688
44,786,2,2,0.132,138.05804443359375
71,1393,2,1,0.088,137.13072204589844
107,223,0,2,0.09717376749303541,123.76400756835938
105,490,2,1,0.088,139.704345703125
85,1130,2,0,0.10421539162533222,113.92046356201172
58,1046,0,1,0.088,126.0677719116211
24,1811,0,2,0.132,128.62359619140625
105,179,2,0,0.154,131.32786560058594
52,1465,3,1,0.088,110.89873504638672
106,1408,0,1,0.00016965477615493718,138.7516632080078
1,659,1,0,0.04113300430057254,123.2379379272461
27,169,2,1,0.027440269914930288,119.89189147949219
95,1866,3,1,0.0161606154620402,132.84616088867188
89,1455,0,1,0.040158357573967476,145.4037322998047
1,1704,2,0,0.06700693497482804,120.22327423095703
56,995,0,1,0.088,124.78169250488281
4,68,3,1,0.088,118.3462905883789
63,650,3,2,0.132,126.59700012207031
14,748,0,3,0.1,133.8629150390625
89,1546,2,1,0.088,142.28213500976562
46,543,1,2,0.132,125.18949890136719
70,417,1,2,0.132,120.03707885742188
28,1936,1,0,0.1476000004332916,109.49082946777344
28,871,3,3,0.154,105.81856536865234
1,985,0,2,0.132,124.55547332763672
21,576,1,0,5.500455108951863e-05,
32,379,3,1,0.031100414015186137,131.42428588867188
71,674,0,3,0.154,133.0519561767578
79,1162,2,3,0.023507053285459323,145.9987030029297
62,553,1,2,0.132,117.87826538085938
32,674,2,1,0.088,128.83421325683594
83,670,2,1,0.088,121.12739562988281
52,980,2,2,0.132,112.97105407714844
18,1084,0,1,0.088,123.05037689208984
95,141,3,3,0.01200000000000001,130.43479919433594
91,543,0,2,0.132,128.8759307861328
74,1943,1,2,0.132,139.63780212402344
23,938,1,1,0.088,113.87184143066406
74,934,1,1,0.088,134.19151306152344
24,607,3,1,0.088,122.91295623779297
38,1339,3,1,0.088,127.73104858398438
105,179,0,3,0.154,131.32786560058594
48,1568,3,2,0.132,131.47488403320312
110,432,0,1,0.088,118.38339233398438
24,1648,1,3,0.1,123.50054168701172
43,1105,0,0,0.09090538824875655,119.26374053955078
106,44,0,3,0.1,137.32847595214844
93,693,1,2,0.132,115.25421142578125
62,2024,3,2,0.132,117.62643432617188
18,737,3,2,0.132,130.35581970214844
16,334,3,3,0.154,130.50479125976562
8,39,0,2,0.132,129.86111450195312
103,928,1,3,0.08472552548850101,137.9528045654297
57,1930,1,2,0.132,126.3050308227539
97,1273,1,1,0.07195584706737501,129.48336791992188
85,348,3,1,0.088,113.74468994140625
107,1526,1,2,0.132,128.36705017089844
71,263,3,0,0.0462911504784162,129.57611083984375
110,43,0,0,0.0199148255757981,115.72345733642578
62,191,0,2,0.132,129.4374237060547
16,1868,2,3,0.154,130.59153747558594
75,928,1,2,0.132,127.64459228515625
107,1470,3,1,0.088,125.55044555664062
8,1706,3,3,0.06752117652428102,127.01868438720703
77,1420,2,1,0.02843748477183386,119.05506896972656
16,337,3,3,0.15074361040613085,131.59617614746094
33,474,1,3,0.1,121.36383056640625
58,63,1,2,0.132,127.18091583251953
0,679,2,2,0.132,121.99736022949219
74,1294,0,2,0.0652780645133369,135.21688842773438
71,589,2,2,0.132,137.77935791015625
0,941,0,2,0.132,123.33490753173828
71,788,0,2,0.132,137.59716796875
52,541,1,3,0.1,114.38414001464844
110,641,3,0,0.07538745297091762,114.7852783203125
24,1170,3,2,0.132,132.68695068359375
62,1166,0,2,0.132,127.26758575439453
52,1954,2,3,0.154,110.34359741210938
95,988,3,2,0.10530416508523616,135.39410400390625
52,1162,1,2,0.132,118.1859130859375
4,1027,3,2,0.08530187599262101,120.92668151855469
16,98,0,3,0.154,129.21205139160156
115,1490,1,3,0.154,123.96829986572266
92,336,3,3,0.03962380457438297,128.5285186767578
26,1859,3,3,0.08338020141149896,125.06157684326172
95,1570,2,1,0.088,131.1246337890625
82,71,0,1,0.088,133.4863739013672
70,699,0,3,0.13141445198733043,119.8263168334961
16,379,0,1,0.009198723787415986,131.91038513183594
23,34,3,2,0.132,108.23191833496094
85,2003,3,1,0.088,121.20520782470703
28,850,3,3,0.08045658133845784,125.78490447998047
93,1552,1,2,0.132,116.08946990966797
16,175,3,1,0.088,132.65737915039062
66,278,1,2,0.132,133.26498413085938
24,887,0,2,0.132,125.67606353759766
24,1974,0,3,0.1,123.4227523803711
52,1074,2,3,0.1123747823248177,113.91722106933594
24,1014,1,1,0.088,123.14542388916016
63,248,0,3,0.10312295244209738,126.2093505859375
52,1954,3,1,0.088,110.34359741210938
88,115,2,3,0.01200000000000001,129.08029174804688
32,889,0,1,0.088,129.6898651123047
58,1070,2,3,0.01200000000000001,125.97569274902344
3,1736,2,3,0.154,144.87646484375
11,860,1,2,0.039914001268733346,135.3519287109375
28,1048,3,2,0.132,128.924560546875
77,1743,1,2,0.132,117.96814727783203
70,722,3,2,0.132,118.48468017578125
70,1688,3,1,0.05571045177956965,117.73856353759766
71,1207,0,2,0.05967578725180622,143.63502502441406
107,1645,3,2,0.132,124.55036163330078
33,519,1,2,0.132,129.72862243652344
24,475,0,3,0.1,124.61547088623047
92,1100,3,3,0.1,127.44430541992188
31,351,0,2,0.024995772406977923,136.26145935058594
63,248,1,1,0.088,126.2093505859375
77,983,1,1,0.088,118.82787322998047
105,64,1,3,0.154,132.6448211669922
61,496,3,3,0.1,133.642333984375
49,730,3,1,0.088,116.5448226928711
1,1942,1,3,0.154,123.48729705810547
54,1599,0,2,0.07648117023978973,145.07931518554688
75,1500,0,2,0.014879339559057514,125.43285369873047
12,1704,0,3,0.154,108.27947235107422
68,86,2,0,0.007423672893409228,123.75044250488281
112,363,2,2,0.132,120.81670379638672
71,1113,1,2,0.132,135.96240234375
84,401,0,2,0.132,110.9894027709961
89,306,3,0,0.03532529587179806,132.44625854492188
16,569,1,2,0.132,133.33192443847656
0,1504,3,2,0.132,122.84294891357422
66,1549,0,1,0.088,132.06277465820312
52,92,2,1,0.088,114.4842758178711
28,319,0,3,0.154,106.76277923583984
70,1397,1,1,0.088,119.8997573852539
82,571,3,1,0.088,132.27288818359375
93,1815,0,2,0.132,117.9394760131836
97,1691,3,1,0.088,133.75352478027344
31,1782,2,0,0.020534166515402408,120.04502868652344
89,841,1,3,0.03203037825769478,142.83399963378906
52,1099,0,1,0.088,125.83338165283203
97,795,2,0,0.07742250855139331,127.28839874267578
97,1413,2,3,0.154,127.59320068359375
89,2013,3,2,0.132,149.66943359375
102,1023,3,1,0.009539393235143329,136.52035522460938
25,1344,1,3,0.1,139.10064697265625
24,1044,1,0,0.154,108.1099624633789
44,1889,1,3,0.01200000000000001,138.0310516357422
89,495,3,1,0.088,143.6575927734375
23,460,0,2,0.132,103.38578033447266
31,1782,0,3,0.154,120.04502868652344
103,419,0,2,0.132,140.38217163085938
43,929,2,2,0.132,125.62284851074219
52,1369,0,2,0.008903015673882297,125.00878143310547
91,777,3,3,0.154,122.40092468261719
18,427,3,2,0.132,127.44562530517578
42,1621,3,2,0.032379592670182755,124.77506256103516
92,1165,1,3,0.154,126.65436553955078
82,1511,3,3,0.154,129.96023559570312
0,1284,0,3,0.1,118.5784912109375
52,666,1,2,0.132,125.88329315185547
110,1953,3,1,0.088,118.5645523071289
63,1942,0,0,0.11213313268014008,123.3375473022461
92,1004,1,0,0.09177241090184168,127.17374420166016
99,862,3,1,0.018364019774499002,125.85360717773438
89,2009,2,2,0.132,146.02102661132812
18,1420,2,1,0.059562515228166135,123.37781524658203
16,1487,3,2,0.132,138.53506469726562
92,1750,0,2,0.132,128.55224609375
44,1157,0,0,0.13132705331011002,137.33468627929688
25,857,3,1,0.088,128.212646484375
110,1427,0,1,0.088,114.03286743164062
66,529,3,3,0.154,124.72270965576172
97,841,2,2,0.06920705327033594,130.33065795898438
61,1524,3,3,0.1,133.6315460205078
105,1708,2,1,0.026824241797388904,139.7928924560547
32,249,0,1,0.088,124.26079559326172
70,659,2,1,0.088,117.70347595214844
97,795,0,3,0.12297348346330565,127.28839874267578
87,1145,3,1,0.088,125.43084716796875
52,274,1,1,0.088,115.54942321777344
52,1905,1,2,0.132,125.9395751953125
75,350,1,3,0.07764623956217948,125.70026397705078
88,1872,3,1,0.03678696934971995,134.01016235351562
58,1606,2,2,0.132,126.03926849365234
18,903,0,0,0.09612099237158298,116.17543029785156
28,347,0,3,0.154,110.48572540283203
63,650,1,1,0.088,126.59700012207031
32,960,1,2,0.132,129.90234375
16,1106,2,1,0.088,136.03997802734375
8,369,3,1,0.088,125.75128936767578
82,1093,3,2,0.132,134.21722412109375
34,1271,2,1,0.088,112.84639739990234
93,661,1,0,0.154,112.53984832763672
48,1420,2,3,0.10555823504733877,129.30145263671875
28,206,0,3,0.154,108.41876220703125
83,958,3,2,0.132,
52,1349,1,2,0.132,120.17220306396484
95,728,2,1,0.088,134.49842834472656
26,1814,1,3,0.10288172730747938,122.27445983886719
52,1845,0,1,0.088,111.25714111328125
34,1165,0,1,0.088,125.01331329345703
77,197,1,2,0.132,118.90817260742188
24,991,2,1,0.088,124.64872741699219
77,1759,2,1,0.088,118.9220199584961
24,1417,3,1,0.088,123.20803833007812
52,651,0,0,0.154,110.28583526611328
59,1795,2,2,0.132,132.4958953857422
52,1641,3,1,0.088,112.84413146972656
28,1298,0,2,0.132,125.75482177734375
32,524,2,2,0.132,130.3231964111328
32,1812,0,1,0.088,128.01446533203125
56,1344,2,2,0.132,125.71691131591797
62,2024,1,1,0.0520309578167831,117.62643432617188
61,1723,2,1,0.08030247245262506,133.6435089111328
18,2024,0,3,0.154,119.85236358642578
14,1567,3,0,0.12533314738919255,128.52069091796875
59,557,3,2,0.132,144.07534790039062
0,553,0,0,0.11601884475456495,115.84882354736328
20,460,1,3,0.154,122.80829620361328
88,862,1,0,0.13127173539298828,127.34458923339844
87,1602,1,2,0.09737586656021036,133.7193145751953
52,637,0,2,0.132,121.20697021484375
0,1876,3,3,0.1,118.05304718017578
113,764,1,1,0.088,128.03704833984375
8,1706,1,2,0.132,127.01868438720703
44,1800,1,2,0.132,137.5310821533203
52,1167,1,2,0.132,116.4385986328125
52,927,0,1,0.088,123.58746337890625
43,505,2,1,0.088,121.37511444091797
52,1026,1,1,0.088,118.7978515625
11,1113,1,3,0.1,135.55572509765625
18,1299,3,1,0.088,125.17724609375
53,836,3,2,0.132,133.88380432128906
46,14,3,2,0.132,126.18848419189453
89,36,3,2,0.132,147.8580780029297
24,619,0,1,0.088,121.34288787841797
53,1313,0,3,0.12273070578189585,125.87103271484375
24,1510,2,2,0.132,125.95013427734375
71,589,0,1,0.088,137.77935791015625
32,1901,3,1,0.088,127.85045623779297
107,771,1,1,0.088,124.8428726196289
46,1156,1,2,0.132,126.96083068847656
74,256,3,2,0.132,139.3878173828125
52,1766,2,2,0.132,111.18428039550781
87,594,1,1,0.05583838877491709,134.13429260253906
29,72,0,2,0.132,124.69908905029297
102,1615,0,1,0.088,138.79168701171875
58,1070,0,2,0.132,125.97569274902344
92,852,1,3,0.1,128.0980682373047
44,1667,3,3,0.04099658928421897,137.72528076171875
28,850,1,2,0.132,125.78490447998047
52,1021,2,1,0.088,113.99590301513672
24,1869,2,2,0.132,126.30242156982422
70,722,1,1,0.088,118.48468017578125
48,1299,3,3,0.01200000000000001,131.1255340576172
68,1184,2,3,0.1,132.22494506835938
0,1084,0,3,0.016073423879932325,116.44277954101562
0,184,1,1,0.088,119.88111877441406
52,1954,1,0,0.154,110.34359741210938
95,738,2,2,0.132,134.23291015625
31,607,0,3,0.154,120.7025375366211
97,528,2,2,0.132,129.3751678466797
4,569,0,3,0.154,121.78309631347656
15,5,1,1,0.088,130.68153381347656
105,1395,2,1,0.088,141.3287353515625
115,1490,0,0,0.04406205303133748,123.96829986572266
25,1551,1,2,0.132,143.59536743164062
22,794,0,1,0.04069091275539885,139.64385986328125
24,1918,3,1,0.088,122.43537139892578
9,930,0,2,0.132,123.63986206054688
113,1951,3,2,0.132,125.44709777832031
46,994,1,0,0.04399202321267687,121.6707534790039
82,1921,2,1,0.088,132.80160522460938
93,1926,2,2,0.132,113.26107788085938
91,1919,1,1,0.06154107020168145,126.22821807861328
52,936,3,2,0.132,114.86834716796875
67,365,3,1,0.01752717913894375,123.66497802734375
23,47,3,1,0.088,102.72364807128906
18,1108,0,2,0.132,129.92332458496094
0,574,2,2,0.132,120.28347778320312
24,448,2,2,0.132,124.11146545410156
97,1991,2,1,0.06911175553083443,130.3815460205078
71,391,3,1,0.088,135.4088134765625
56,116,3,3,0.154,121.9650650024414
31,1748,1,1,0.088,124.78679656982422
38,1463,1,2,0.132,123.50113677978516
16,312,3,2,0.132,138.6106719970703
24,1864,3,2,0.132,131.89720153808594
16,1031,3,3,0.1,133.281005859375
0,1815,1,2,0.132,119.75321197509766
83,1551,3,2,0.132,128.54823303222656
92,336,0,3,0.07921546088211312,128.5285186767578
102,1279,3,2,0.132,141.78163146972656
0,609,0,3,0.1,118.59825897216797
24,1250,2,2,0.132,125.26699829101562
59,1631,1,3,0.154,124.05435180664062
15,1729,0,3,0.1,131.79469299316406
52,414,2,2,0.132,116.36569213867188
71,860,1,2,0.0633910606834176,135.75914001464844
32,822,3,2,0.132,125.60336303710938
82,10,3,2,0.132,135.93405151367188
23,2002,3,2,0.132,103.55958557128906
38,277,0,1,0.088,132.56512451171875
89,445,2,1,0.088,141.5133819580078
71,1545,0,2,0.132,125.43894958496094
58,810,0,1,0.088,126.07738494873047
82,486,2,3,0.1,130.70108032226562
13,1226,3,3,0.154,120.48226928710938
112,1211,0,3,0.154,117.7302017211914
102,128,0,2,0.132,144.98818969726562
112,1114,0,2,0.132,121.93586730957031
97,1085,2,1,0.088,129.2913818359375
33,1361,0,1,0.088,129.86859130859375
42,1396,0,2,0.132,124.87837982177734
42,866,0,2,0.132,127.86517333984375
85,659,3,1,0.088,115.39497375488281
24,47,1,3,0.154,106.25684356689453
16,67,3,1,0.088,138.2030792236328
69,281,3,2,0.132,144.65896606445312
5,973,0,2,0.0033651819585778647,138.18096923828125
103,854,2,2,0.132,134.9759063720703
74,1999,0,2,0.132,132.97715759277344
93,1159,1,1,0.088,115.12866973876953
66,1866,1,2,0.00430891982081949,130.3226318359375
25,1239,3,2,0.132,142.0098419189453
89,1836,0,1,0.088,148.20179748535156
24,139,1,3,0.154,103.18280792236328
3,260,3,1,0.088,144.91055297851562
105,64,0,0,0.154,132.6448211669922
28,315,2,0,0.03711571615421155,106.22738647460938
8,1132,1,2,0.132,125.74528503417969
52,1901,1,1,0.002541976819811248,112.04922485351562
24,1707,0,3,0.01200000000000001,125.15516662597656
68,973,3,1,0.088,135.23977661132812
92,1324,0,2,0.132,132.34060668945312
74,1429,2,1,0.088,135.6409149169922
46,1462,1,2,0.132,125.52714538574219
34,263,0,2,0.132,114.9588394165039
63,985,3,0,0.154,124.26631927490234
70,659,0,0,0.154,117.70347595214844
33,492,2,2,0.132,128.03990173339844
28,315,0,3,0.154,106.22738647460938
28,1651,2,1,0.007683554270763976,125.58226776123047
115,1852,3,1,0.088,126.32865142822266
63,80,1,1,0.07219672571780442,126.91487884521484
37,96,0,3,0.154,
16,1268,0,2,0.132,144.13331604003906
91,1462,0,2,0.132,129.17820739746094
61,1190,3,3,0.1,133.6339874267578
92,185,2,2,0.024779896477869157,132.49490356445312
61,1408,3,1,0.044971187024983456,135.23831176757812
3,1534,1,2,0.132,150.27642822265625
53,359,3,3,0.154,
88,1653,3,2,0.132,132.91854858398438
16,1487,1,1,0.088,138.53506469726562
97,1507,2,1,0.088,129.354248046875
31,1174,0,3,0.154,116.35623931884766
66,1182,2,1,0.0722132490688524,128.2998504638672
48,1238,2,1,0.05104723678498349,131.51393127441406
106,444,3,1,0.088,140.1685028076172
106,1190,2,3,0.018889465873302258,137.30320739746094
4,155,2,1,0.088,123.10820007324219
20,86,0,3,0.09777236539120063,131.47494506835938
49,137,2,2,0.132,121.9135513305664
102,453,1,2,0.132,
15,1346,3,3,0.154,129.97227478027344
61,1534,3,2,0.039854864415446,137.87881469726562
14,233,0,2,0.132,139.0535430908203
3,1193,0,3,0.1,147.61444091796875
57,1022,2,1,0.088,127.14064025878906
42,1027,1,3,0.154,122.4774169921875
52,1176,3,2,0.132,112.55447387695312
58,1606,0,1,0.088,126.03926849365234
68,350,2,1,0.088,132.3084259033203
15,1412,3,3,0.01200000000000001,132.0360565185547
23,1843,1,3,0.154,110.45948028564453
93,374,2,2,0.132,120.01189422607422
24,843,0,2,0.132,126.95185089111328
59,1795,0,1,0.088,132.4958953857422
16,284,0,2,0.132,140.48529052734375
15,530,2,0,0.154,127.52360534667969
61,717,3,2,0.132,133.6162567138672
112,152,0,3,0.06006062376970961,117.5167236328125
52,746,0,2,0.132,117.75775909423828
30,165,3,3,0.14834177416272276,110.67765808105469
14,83,3,1,0.088,138.9224853515625
89,1189,3,1,0.088,146.95565795898438
61,1194,0,3,0.1,133.6304168701172
11,1825,2,3,0.08840344682985023,135.27769470214844
112,230,1,1,0.088,116.66272735595703
66,1134,1,2,0.132,130.98074340820312
32,1105,0,3,0.154,123.23688507080078
33,1781,1,1,0.088,124.13660430908203
92,1165,0,0,0.154,126.65436553955078
33,348,0,3,0.021729430187797827,115.67303466796875
32,145,1,1,0.088,126.53097534179688
103,836,2,2,0.07894873384153478,138.1575164794922
16,1857,3,2,0.132,144.66485595703125
23,581,2,1,0.088,109.01860809326172
36,1848,2,1,0.088,124.71561431884766
52,1641,1,0,0.154,112.84413146972656
103,169,2,1,0.004986532985963826,134.49481201171875
34,66,0,2,0.132,112.91914367675781
74,1909,3,1,0.088,137.8917694091797
59,473,1,1,0.088,127.71610260009766
51,779,1,1,0.01716573942990629,119.41651153564453
88,1413,3,0,0.01691171074279285,127.55491638183594
89,1795,0,3,0.154,136.0744171142578
112,405,3,1,0.088,118.89717102050781
89,85,3,2,0.132,147.51055908203125
57,1930,3,2,0.132,126.3050308227539
52,303,0,2,0.132,121.5449447631836
36,1256,2,2,0.132,127.87078857421875
92,1744,1,2,0.132,128.87255859375
59,557,1,1,0.088,144.07534790039062
46,1114,2,3,0.07265081960083092,123.41642761230469
71,845,0,2,0.132,136.5570831298828
3,1515,0,2,0.132,150.95675659179688
97,832,3,2,0.132,136.13668823242188
103,72,0,3,0.01200000000000001,140.14053344726562
16,1293,1,1,0.088,138.1072540283203
52,681,1,1,0.088,117.31963348388672
16,1715,0,3,0.154,131.66139221191406
74,256,1,1,0.088,139.3878173828125
94,734,3,2,0.132,130.95423889160156
82,741,3,1,0.088,134.1942596435547
75,928,3,2,0.04800167636196212,127.64459228515625
42,1080,0,2,0.132,126.8885726928711
17,1282,1,3,0.017973849240560058,128.8165740966797
33,993,3,2,0.132,126.28207397460938
52,916,3,2,0.03357504526650262,125.81197357177734
59,1452,0,2,0.132,145.51007080078125
59,1449,0,2,0.132,156.38046264648438
4,1573,1,1,0.088,122.0376205444336
46,1470,2,3,0.1,122.52423095703125
84,992,2,2,0.132,111.88735961914062
18,553,0,1,0.004328081579194731,120.13478088378906
49,1753,1,1,0.088,116.86788940429688
113,232,3,3,0.0865913020083807,122.65115356445312
70,779,3,2,0.132,120.42570495605469
16,1620,1,1,0.088,124.46698760986328
88,795,1,0,0.06001313766454763,127.34728240966797
66,1375,3,2,0.132,131.9874725341797
36,1743,1,3,0.154,122.16691589355469
24,1510,0,1,0.088,125.95013427734375
71,1183,2,3,0.1,135.33660888671875
8,1501,1,3,0.1,125.69976043701172
58,1363,0,3,0.1,125.68418884277344
22,274,3,3,0.1,135.88050842285156
62,1043,2,1,0.088,119.8760757446289
52,1766,0,1,0.088,111.18428039550781
23,1301,1,1,0.088,118.76207733154297
11,1930,0,0,0.02148942936799708,133.40000915527344
92,2006,2,2,0.132,128.3962860107422
92,1240,3,1,0.088,129.37274169921875
52,1338,3,2,0.132,113.72921752929688
102,318,0,2,0.132,143.64947509765625
33,1567,1,3,0.154,115.87422943115234
67,232,0,1,0.088,124.9438247680664
90,224,0,3,0.001431542964322862,129.07070922851562
24,1869,0,1,0.088,126.30242156982422
74,380,2,1,0.088,136.81973266601562
68,194,0,2,0.132,140.58995056152344
102,372,0,1,0.088,141.55303955078125
52,482,1,3,0.1,114.0463638305664
32,1626,0,1,0.088,125.75038146972656
77,1981,2,1,0.088,120.03325653076172
16,1569,1,2,0.132,139.63418579101562
97,528,0,1,0.088,129.3751678466797
89,837,0,1,0.088,147.82432556152344
71,1755,0,1,0.010914385342408156,144.09130859375
97,857,1,0,0.0012504197527740402,126.8304443359375
52,800,3,2,0.132,115.9950942993164
15,819,2,2,0.132,130.83843994140625
82,464,3,2,0.132,132.94581604003906
107,223,3,0,0.037321388972541725,123.76400756835938
4,166,3,2,0.132,120.56815338134766
105,1919,0,2,0.132,140.46762084960938
18,1105,1,0,0.01977059250732774,115.46424865722656
48,782,2,2,0.019020002361287758,130.6522979736328
23,2002,1,1,0.088,103.55958557128906
24,106,0,1,0.088,134.95428466796875
32,396,3,2,0.132,125.75038146972656
28,1936,1,3,0.154,109.49082946777344
59,1255,0,2,0.132,123.40805053710938
34,654,0,2,0.132,132.59103393554688
92,1892,1,2,0.132,130.66262817382812
70,248,0,2,0.132,121.21420288085938
71,356,1,2,0.132,134.4486083984375
79,34,0,0,0.04241119844813025,136.1969757080078
77,1634,3,1,0.088,117.50836181640625
56,1501,1,1,0.0869016760885615,124.46449279785156
19,798,2,1,0.088,125.39561462402344
70,1899,3,2,0.0029902071484471104,121.26781463623047
1,1942,3,3,0.15261106761124338,123.48729705810547
59,1915,3,1,0.088,119.300048828125
97,1273,3,1,0.03559815440027955,129.48336791992188
43,1490,3,2,0.06455165524829332,125.5694580078125
82,10,1,1,0.088,135.93405151367188
77,924,1,1,0.05534132612916179,120.10166931152344
52,1572,0,1,0.088,107.89373779296875
97,21,0,3,0.03371666316920231,129.90463256835938
0,693,2,3,0.1,117.3631362915039
52,807,0,2,0.132,118.78688049316406
100,1530,2,3,0.015043519457969334,139.27157592773438
115,1137,1,2,0.132,132.39999389648438
105,179,3,1,0.088,131.32786560058594
77,1363,0,1,0.088,120.9373779296875
24,1147,1,2,0.132,122.84561157226562
59,1631,0,0,0.154,124.05435180664062
105,1619,0,1,0.088,134.796142578125
71,1642,0,1,0.088,138.83909606933594
15,1682,3,2,0.132,137.72415161132812
25,1239,1,1,0.088,142.0098419189453
110,43,0,3,0.154,115.72345733642578
92,1985,2,2,0.132,128.9812774658203
52,512,1,2,0.132,117.43138885498047
53,359,1,2,0.132,
42,1169,2,1,0.05483605873620431,130.121337890625
58,1095,3,1,0.088,125.83617401123047
44,164,3,1,0.088,137.21603393554688
43,1540,2,1,0.088,121.15424346923828
51,401,2,0,0.0028990300846309935,115.64785766601562
82,853,2,3,0.154,129.79232788085938
32,1542,0,1,0.088,131.0465850830078
16,1972,3,1,0.088,131.34901428222656
93,289,3,1,0.088,115.07907104492188
36,197,1,3,0.154,123.0203857421875
49,1926,3,2,0.132,116.87115478515625
52,833,3,1,0.088,111.75553131103516
21,576,2,1,0.06735503658544675,
59,1933,2,2,0.132,114.03936004638672
33,492,0,1,0.088,128.03990173339844
8,756,0,1,0.088,132.58050537109375
24,47,0,0,0.154,106.25684356689453
52,1280,1,1,0.088,115.96705627441406
24,1566,1,2,0.132,125.20452880859375
94,610,0,2,0.132,131.24545288085938
110,641,3,3,0.154,114.7852783203125
3,1283,3,2,0.132,151.802490234375
61,1190,1,2,0.132,133.6339874267578
92,185,0,1,0.088,132.49490356445312
93,1552,3,2,0.132,116.08946990966797
11,1779,0,0,0.04807845050968637,134.13778686523438
34,1251,2,2,0.03620639871185305,112.91914367675781
15,141,3,1,0.088,132.33380126953125
93,374,0,1,0.088,120.01189422607422
52,1229,0,2,0.132,111.8994140625
112,224,3,2,0.132,122.56635284423828
13,1226,2,0,0.08252070273608039,120.48226928710938
16,1067,1,1,0.088,138.49380493164062
71,2001,0,1,0.088,137.4637451171875
83,901,2,2,0.132,121.00437927246094
11,1825,0,2,0.017860612468733272,135.27769470214844
51,1018,2,0,0.154,
3,602,1,1,0.088,145.33192443847656
19,1645,1,3,0.03152970930086324,125.6678695678711
62,630,0,3,0.154,119.26226806640625
69,1979,1,1,0.088,138.60330200195312
62,240,3,2,0.132,118.71685791015625
32,1292,3,3,0.1,130.76148986816406
52,539,1,1,0.088,114.0257797241211
10,767,3,0,0.05091774656978734,120.51445770263672
92,1659,2,1,0.088,129.94183349609375
62,1596,0,2,0.132,121.8907699584961
52,1728,2,2,0.132,115.09016418457031
110,1427,2,1,0.088,114.03286743164062
61,717,1,1,0.088,133.6162567138672
39,1397,3,0,0.03507682498720174,121.32972717285156
16,1400,1,3,0.154,131.7113037109375
79,1678,0,2,0.03954373922047333,153.62213134765625
39,417,3,3,0.04317911081908668,121.426025390625
3,1611,1,2,0.132,145.66856384277344
19,930,3,0,0.1375038560428518,125.40093231201172
32,558,3,2,0.132,129.41836547851562
16,1251,2,2,0.09579360128814696,124.69855499267578
75,18,2,0,0.04741282316559339,122.32215118408203
57,1540,1,0,0.05687985394682482,123.23077392578125
42,648,2,1,0.088,124.9762191772461
94,515,0,2,0.132,133.31832885742188
23,625,3,1,0.088,129.48361206054688
23,581,0,0,0.154,109.01860809326172
77,1849,0,1,0.088,116.3369369506836
82,1901,0,0,0.154,128.18276977539062
93,971,2,1,0.088,115.72610473632812
36,1643,2,2,0.132,128.31716918945312
36,1598,1,1,0.088,126.35950469970703
52,1007,3,0,0.154,108.70890045166016
95,847,0,1,0.088,138.66896057128906
77,1257,0,2,0.132,119.83209991455078
63,341,2,2,0.049229991645526244,128.81863403320312
24,588,1,2,0.132,128.02584838867188
102,178,3,2,0.132,145.2424774169922
63,963,1,2,0.132,127.71814727783203
105,511,1,1,0.088,131.4611358642578
94,704,0,3,0.154,121.43252563476562
93,1816,2,3,0.1,115.24203491210938
24,1044,3,0,0.154,108.1099624633789
32,1655,0,3,0.154,123.6617431640625
52,2016,3,1,0.088,115.55853271484375
84,992,0,1,0.088,111.88735961914062
0,636,1,2,0.132,119.20838165283203
16,79,3,2,0.132,138.29283142089844
99,922,0,3,0.154,
66,638,3,1,0.088,134.35658264160156
25,1444,1,3,0.02171174795559161,139.22726440429688
24,1044,1,3,0.154,108.1099624633789
71,1183,0,2,0.132,135.33660888671875
15,507,3,2,0.132,131.41943359375
48,1981,2,3,0.1,130.1066131591797
59,687,3,3,0.154,129.9551239013672
54,694,1,1,0.088,139.09214782714844
31,1489,3,2,0.132,129.515625
82,595,0,2,0.132,135.68536376953125
28,319,3,1,0.088,106.76277923583984
48,1590,0,2,0.054975946972540934,142.637939453125
51,1899,2,1,0.088,120.21414947509766
4,300,0,2,0.132,128.83099365234375
61,793,1,2,0.132,133.64122009277344
71,1779,1,2,0.132,134.48866271972656
52,868,0,1,0.088,115.0723876953125
52,1338,1,1,0.088,113.72921752929688
92,1004,1,3,0.1,127.17374420166016
62,477,3,2,0.132,121.75650787353516
48,924,1,3,0.1,130.04832458496094
80,670,0,3,0.154,103.23778533935547
44,1157,0,3,0.1,137.33468627929688
71,238,1,1,0.088,136.8934326171875
0,1084,2,3,0.154,116.44277954101562
0,1284,3,1,0.088,118.5784912109375
77,1286,3,1,0.088,117.00041198730469
62,90,2,1,0.088,118.29218292236328
82,741,0,1,0.088,134.1942596435547
85,511,0,2,0.10949313838618008,116.2116470336914
36,1743,0,0,0.047455298869136214,122.16691589355469
67,1315,0,2,0.132,123.85943603515625
56,369,2,1,0.03468339620028188,124.55613708496094
67,1415,2,0,0.10543067962099596,102.67819213867188
92,615,1,2,0.132,126.69939422607422
