station_j,m,t,inventory_MWh
1203,3,0,0.088
1203,3,2,0.1
1204,0,0,0.088
1204,0,2,0.088
1204,0,3,0.088
1204,1,0,0.1
1204,1,1,0.01200000000000001
1204,1,2,0.1
1204,1,3,0.1
1204,2,0,0.088
1204,2,2,0.088
1204,2,3,0.088
1204,3,0,0.1
1204,3,1,0.01200000000000001
1204,3,2,0.1
1204,3,3,0.1
1207,0,0,0.088
1207,0,2,0.088
1207,0,3,0.088
1207,3,0,0.088
1207,3,2,0.088
1207,3,3,0.088
1211,0,0,0.088
1211,0,2,0.1
1211,1,0,0.088
1211,1,2,0.1
1211,2,0,0.088
1211,2,2,0.1
1211,3,0,0.088
1211,3,2,0.1
1213,0,0,0.088
1213,0,2,0.1
1213,1,0,0.088
1213,1,2,0.1
1213,2,0,0.088
1213,2,2,0.1
1213,3,0,0.088
1213,3,2,0.1
1214,0,0,0.088
1214,0,2,0.088
1214,0,3,0.088
1214,2,0,0.1
1214,2,1,0.1
1214,2,2,0.1
1214,2,3,0.1
1215,0,0,0.088
1215,0,2,0.1
1215,0,3,0.013805047757746242
1215,1,0,0.1
1215,1,1,0.01200000000000001
1215,1,2,0.1
1215,1,3,0.1
1215,2,0,0.088
1215,2,2,0.088
1215,2,3,0.088
1215,3,0,0.088
1215,3,2,0.1
1215,3,3,0.088
1220,0,0,0.088
1220,0,2,0.088
1220,0,3,0.088
1220,1,0,0.088
1220,1,2,0.088
1220,1,3,0.088
1220,2,0,0.088
1220,2,2,0.088
1220,2,3,0.088
1220,3,0,0.088
1220,3,2,0.088
1220,3,3,0.088
1222,0,0,0.088
1222,0,2,0.088
1222,0,3,0.088
1222,1,0,0.088
1222,1,2,0.088
1222,1,3,0.088
1222,2,0,0.088
1222,2,2,0.088
1222,2,3,0.088
1222,3,0,0.088
1222,3,2,0.088
1222,3,3,0.088
1223,0,0,0.088
1223,0,2,0.1
1223,0,3,0.088
1223,1,0,0.088
1223,1,2,0.088
1223,1,3,0.088
1223,2,0,0.088
1223,2,2,0.088
1223,2,3,0.088
1223,3,0,0.088
1223,3,2,0.1
1223,3,3,0.088
1226,0,0,0.088
1226,0,2,0.1
1226,1,0,0.088
1226,1,2,0.1
1226,2,0,0.088
1226,2,2,0.1
1226,3,0,0.088
1226,3,2,0.1
1228,0,0,0.088
1228,0,2,0.1
1228,0,3,0.088
1228,1,0,0.088
1228,1,2,0.088
1228,1,3,0.088
1228,2,0,0.1
1228,2,1,0.01200000000000001
1228,2,2,0.1
1228,2,3,0.1
1228,3,0,0.088
1228,3,2,0.1
1228,3,3,0.088
1229,0,0,0.088
1229,0,2,0.1
1229,1,0,0.088
1229,1,2,0.1
1229,2,0,0.088
1229,2,2,0.1
1229,3,0,0.088
1229,3,2,0.1
1230,0,0,0.088
1230,0,2,0.088
1230,0,3,0.088
1230,3,0,0.088
1230,3,2,0.088
1230,3,3,0.088
1235,0,0,0.088
1235,0,2,0.088
1235,0,3,0.088
1235,1,0,0.088
1235,1,2,0.088
1235,1,3,0.088
1235,2,0,0.088
1235,2,2,0.088
1235,2,3,0.088
1235,3,0,0.088
1235,3,2,0.088
1235,3,3,0.088
1236,0,0,0.088
1236,0,2,0.088
1236,0,3,0.088
1237,0,0,0.088
1237,0,2,0.088
1237,0,3,0.088
1237,3,0,0.088
1237,3,2,0.088
1237,3,3,0.088
1238,0,0,0.088
1238,0,2,0.1
1238,0,3,0.088
1238,1,0,0.088
1238,1,2,0.088
1238,1,3,0.088
1238,2,0,0.088
1238,2,2,0.088
1238,2,3,0.088
1238,3,0,0.1
1238,3,1,0.01200000000000001
1238,3,2,0.1
1238,3,3,0.1
1239,0,0,0.088
1239,0,2,0.088
1239,0,3,0.088
1239,1,0,0.088
1239,1,2,0.088
1239,1,3,0.088
1239,2,0,0.1
1239,2,1,0.01200000000000001
1239,2,2,0.1
1239,2,3,0.1
1239,3,0,0.088
1239,3,2,0.088
1239,3,3,0.088
1240,0,0,0.088
1240,0,2,0.1
1240,1,0,0.1
1240,1,1,0.01200000000000001
1240,1,2,0.1
1240,1,3,0.1
1240,2,0,0.1
1240,2,1,0.01200000000000001
1240,2,2,0.1
1240,2,3,0.1
1240,3,0,0.088
1240,3,2,0.1
1240,3,3,0.088
1242,0,0,0.088
1242,0,2,0.088
1242,0,3,0.088
1243,0,0,0.088
1243,0,2,0.1
1243,1,0,0.088
1243,1,2,0.1
1243,2,0,0.088
1243,2,2,0.1
1243,3,0,0.088
1243,3,2,0.1
1246,0,0,0.088
1246,0,2,0.1
1246,0,3,0.088
1246,1,0,0.088
1246,1,2,0.088
1246,1,3,0.088
1246,2,0,0.088
1246,2,2,0.088
1246,2,3,0.088
1246,3,0,0.1
1246,3,1,0.01200000000000001
1246,3,2,0.1
1246,3,3,0.1
1250,0,0,0.088
1250,0,2,0.1
1250,0,3,0.088
1250,1,0,0.088
1250,1,2,0.088
1250,1,3,0.088
1250,2,0,0.088
1250,2,2,0.088
1250,2,3,0.088
1250,3,0,0.088
1250,3,2,0.088
1250,3,3,0.088
1251,0,0,0.088
1251,0,2,0.1
1251,1,0,0.088
1251,1,2,0.1
1251,2,0,0.088
1251,2,2,0.1
1251,3,0,0.088
1251,3,2,0.1
1252,0,0,0.088
1252,0,2,0.1
1252,1,0,0.088
1252,1,2,0.1
1252,2,0,0.088
1252,2,2,0.1
1252,3,0,0.088
1252,3,2,0.1
1254,0,0,0.088
1254,0,2,0.1
1254,1,0,0.088
1254,1,2,0.1
1254,2,0,0.088
1254,2,2,0.1
1254,3,0,0.088
1254,3,2,0.1
1255,0,0,0.088
1255,0,2,0.1
1255,1,0,0.088
1255,1,2,0.1
1255,2,0,0.088
1255,2,2,0.1
1255,3,0,0.088
1255,3,2,0.1
1256,0,0,0.088
1256,0,2,0.088
1256,0,3,0.088
1256,3,0,0.088
1256,3,2,0.088
1256,3,3,0.088
1257,0,0,0.088
1257,0,2,0.1
1257,1,0,0.088
1257,1,2,0.1
1257,2,0,0.088
1257,2,2,0.1
1257,3,0,0.088
1257,3,2,0.1
1259,0,0,0.088
1259,0,2,0.1
1259,1,0,0.088
1259,1,2,0.1
1259,1,3,0.088
1259,2,0,0.088
1259,2,2,0.1
1259,2,3,0.088
1259,3,0,0.088
1259,3,2,0.1
1261,0,0,0.088
1261,0,2,0.088
1261,0,3,0.088
1262,0,0,0.088
1262,0,2,0.1
1262,1,0,0.088
1262,1,2,0.1
1262,2,0,0.088
1262,2,2,0.1
1262,3,0,0.088
1262,3,2,0.1
1263,0,0,0.088
1263,0,2,0.1
1263,1,0,0.088
1263,1,2,0.1
1263,1,3,0.088
1263,2,0,0.1
1263,2,1,0.01200000000000026
1263,2,2,0.1
1263,2,3,0.1
1263,3,0,0.088
1263,3,2,0.1
1266,0,0,0.088
1266,0,2,0.1
1266,1,0,0.088
1266,1,2,0.1
1266,2,0,0.088
1266,2,2,0.1
1266,3,0,0.088
1266,3,2,0.1
1267,0,0,0.088
1267,0,2,0.1
1267,1,0,0.088
1267,1,2,0.1
1267,1,3,0.088
1267,2,0,0.088
1267,2,2,0.1
1267,2,3,0.088
1267,3,0,0.088
1267,3,2,0.1
1267,3,3,0.088
1268,0,0,0.088
1268,0,2,0.088
1268,0,3,0.088
1269,0,0,0.088
1269,0,2,0.088
1269,0,3,0.088
1269,1,0,0.088
1269,1,2,0.088
1269,1,3,0.088
1269,2,0,0.088
1269,2,2,0.088
1269,2,3,0.088
1269,3,0,0.1
1269,3,1,0.01200000000000001
1269,3,2,0.1
1269,3,3,0.1
1271,0,0,0.088
1271,0,2,0.1
1271,1,0,0.088
1271,1,2,0.1
1271,2,0,0.088
1271,2,2,0.1
1271,3,0,0.088
1271,3,2,0.1
1272,0,0,0.088
1272,0,2,0.1
1272,1,0,0.088
1272,1,2,0.1
1272,1,3,0.0702427120416061
1272,2,0,0.088
1272,2,2,0.1
1272,2,3,0.088
1272,3,0,0.088
1272,3,2,0.1
1273,0,0,0.088
1273,0,2,0.1
1273,1,0,0.088
1273,1,2,0.1
1273,2,0,0.088
1273,2,2,0.1
1273,3,0,0.088
1273,3,2,0.1
1276,0,0,0.1
1276,0,1,0.01200000000000001
1276,0,2,0.1
1276,0,3,0.1
1276,1,0,0.088
1276,1,2,0.088
1276,1,3,0.088
1276,2,0,0.088
1276,2,2,0.088
1276,2,3,0.088
1276,3,0,0.088
1276,3,2,0.088
1276,3,3,0.088
1277,0,0,0.088
1277,0,2,0.088
1277,0,3,0.088
1277,3,0,0.088
1277,3,2,0.088
1277,3,3,0.088
1279,0,0,0.088
1279,0,2,0.088
1279,0,3,0.088
1279,3,0,0.088
1279,3,2,0.088
1279,3,3,0.088
1280,0,0,0.088
1280,0,2,0.1
1280,0,3,0.088
1280,1,0,0.1
1280,1,1,0.01200000000000001
1280,1,2,0.1
1280,1,3,0.1
1280,2,0,0.088
1280,2,2,0.088
1280,2,3,0.088
1280,3,0,0.1
1280,3,1,0.01200000000000001
1280,3,2,0.1
1280,3,3,0.1
1282,0,0,0.088
1282,0,2,0.1
1282,1,0,0.088
1282,1,2,0.1
1282,2,0,0.088
1282,2,2,0.1
1282,2,3,0.06636161557360643
1282,3,0,0.088
1282,3,2,0.1
1283,0,0,0.088
1283,0,2,0.088
1283,0,3,0.088
1283,3,0,0.088
1283,3,2,0.088
1283,3,3,0.088
1284,0,0,0.088
1284,0,2,0.1
1284,1,0,0.088
1284,1,2,0.1
1284,1,3,0.088
1284,2,0,0.088
1284,2,2,0.1
1284,2,3,0.088
1284,3,0,0.088
1284,3,2,0.1
1286,0,0,0.088
1286,0,2,0.1
1286,1,0,0.088
1286,1,2,0.1
1286,2,0,0.088
1286,2,2,0.1
1286,3,0,0.088
1286,3,2,0.1
1287,0,0,0.088
1287,0,2,0.088
1287,0,3,0.088
1287,3,0,0.0337690701492315
1287,3,2,0.0337690701492315
1287,3,3,0.0337690701492315
1289,0,0,0.088
1289,0,2,0.1
1289,1,0,0.088
1289,1,2,0.1
1289,2,0,0.088
1289,2,2,0.1
1289,3,0,0.088
1289,3,2,0.1
1292,0,0,0.088
1292,0,2,0.1
1292,1,0,0.088
1292,1,2,0.1
1292,2,0,0.088
1292,2,2,0.1
1292,3,0,0.088
1292,3,2,0.1
1293,0,0,0.088
1293,0,2,0.088
1293,0,3,0.088
1293,1,0,0.1
1293,1,1,0.01200000000000001
1293,1,2,0.1
1293,1,3,0.1
1293,2,0,0.1
1293,2,1,0.01200000000000001
1293,2,2,0.1
1293,2,3,0.1
1293,3,0,0.088
1293,3,2,0.088
1293,3,3,0.088
1294,0,0,0.088
1294,0,2,0.1
1294,0,3,0.088
1294,1,0,0.088
1294,1,2,0.088
1294,1,3,0.088
1294,2,0,0.088
1294,2,2,0.088
1294,2,3,0.088
1294,3,0,0.088
1294,3,2,0.088
1294,3,3,0.088
1298,0,0,0.088
1298,0,2,0.1
1298,1,0,0.088
1298,1,2,0.1
1298,2,0,0.088
1298,2,2,0.1
1298,2,3,0.088
1298,3,0,0.088
1298,3,2,0.1
1299,0,0,0.088
1299,0,2,0.1
1299,1,0,0.088
1299,1,2,0.1
1299,1,3,0.088
1299,2,0,0.1
1299,2,1,0.01200000000000001
1299,2,2,0.1
1299,2,3,0.1
1299,3,0,0.088
1299,3,2,0.1
1299,3,3,0.088
1301,0,0,0.088
1301,0,2,0.1
1301,1,0,0.088
1301,1,2,0.1
1301,2,0,0.088
1301,2,2,0.1
1301,3,0,0.088
1301,3,2,0.1
1303,0,0,0.088
1303,0,2,0.1
1303,1,0,0.088
1303,1,2,0.1
1303,1,3,0.088
1303,2,0,0.088
1303,2,2,0.1
1303,2,3,0.088
1303,3,0,0.088
1303,3,2,0.1
1304,0,0,0.088
1304,0,2,0.1
1304,1,0,0.088
1304,1,2,0.1
1304,2,0,0.088
1304,2,2,0.1
1304,3,0,0.088
1304,3,2,0.1
1305,0,0,0.088
1305,0,2,0.088
1305,0,3,0.088
1305,1,0,0.088
1305,1,2,0.088
1305,1,3,0.088
1305,2,0,0.1
1305,2,1,0.01200000000000001
1305,2,2,0.1
1305,2,3,0.1
1305,3,0,0.088
1305,3,2,0.088
1305,3,3,0.088
1308,0,0,0.1
1308,0,1,0.01200000000000001
1308,0,2,0.1
1308,0,3,0.1
1308,1,0,0.088
1308,1,2,0.088
1308,1,3,0.088
1308,2,0,0.088
1308,2,2,0.088
1308,2,3,0.088
1308,3,0,0.088
1308,3,2,0.088
1308,3,3,0.088
1309,0,0,0.088
1309,0,2,0.088
1309,0,3,0.088
1310,0,0,0.088
1310,0,2,0.088
1310,0,3,0.088
1313,0,0,0.088
1313,0,2,0.1
1313,1,0,0.088
1313,1,2,0.1
1313,2,0,0.088
1313,2,2,0.1
1313,3,0,0.088
1313,3,2,0.1
1315,0,0,0.088
1315,0,2,0.1
1315,1,0,0.088
1315,1,2,0.1
1315,2,0,0.088
1315,2,2,0.1
1315,3,0,0.088
1315,3,2,0.1
1316,0,0,0.088
1316,0,2,0.1
1316,1,0,0.088
1316,1,2,0.1
1316,2,0,0.088
1316,2,2,0.1
1316,2,3,0.088
1316,3,0,0.088
1316,3,2,0.1
1317,0,0,0.088
1317,0,2,0.088
1317,0,3,0.088
1317,1,0,0.1
1317,1,1,0.1
1317,1,2,0.1
1317,1,3,0.1
1317,3,0,0.1
1317,3,1,0.1
1317,3,2,0.1
1317,3,3,0.1
1318,0,0,0.088
1318,0,2,0.088
1318,0,3,0.088
1324,0,0,0.088
1324,0,2,0.088
1324,0,3,0.088
1324,3,0,0.088
1324,3,2,0.088
1324,3,3,0.088
1327,0,0,0.088
1327,0,2,0.088
1327,0,3,0.088
1327,1,0,0.1
1327,1,1,0.01200000000000001
1327,1,2,0.1
1327,1,3,0.1
1327,2,0,0.088
1327,2,2,0.088
1327,2,3,0.088
1327,3,0,0.088
1327,3,2,0.088
1327,3,3,0.088
1328,0,0,0.088
1328,0,2,0.088
1328,0,3,0.088
1328,1,0,0.088
1328,1,2,0.088
1328,1,3,0.088
1328,2,0,0.004719386291823613
1328,2,2,0.004719386291823613
1328,2,3,0.004719386291823613
1328,3,0,0.088
1328,3,2,0.088
1328,3,3,0.088
1330,0,0,0.1
1330,0,1,0.01200000000000001
1330,0,2,0.1
1330,0,3,0.1
1332,0,0,0.088
1332,0,2,0.088
1332,0,3,0.088
1333,0,0,0.088
1333,0,2,0.088
1333,0,3,0.088
1333,1,0,0.1
1333,1,1,0.01200000000000001
1333,1,2,0.1
1333,1,3,0.1
1333,2,0,0.088
1333,2,2,0.088
1333,2,3,0.088
1333,3,0,0.088
1333,3,2,0.088
1333,3,3,0.088
1336,0,0,0.088
1336,0,2,0.088
1336,0,3,0.088
1336,3,0,0.088
1336,3,2,0.088
1336,3,3,0.088
1338,0,0,0.088
1338,0,2,0.1
1338,1,0,0.088
1338,1,2,0.1
1338,2,0,0.088
1338,2,2,0.1
1338,3,0,0.088
1338,3,2,0.1
1339,0,0,0.088
1339,0,2,0.088
1339,0,3,0.088
1339,1,0,0.088
1339,1,2,0.088
1339,1,3,0.088
1339,2,0,0.088
1339,2,2,0.088
1339,2,3,0.088
1339,3,0,0.088
1339,3,2,0.088
1339,3,3,0.088
1340,0,0,0.088
1340,0,2,0.1
1340,1,0,0.088
1340,1,2,0.1
1340,2,0,0.088
1340,2,2,0.1
1340,3,0,0.088
1340,3,2,0.1
1344,0,0,0.088
1344,0,2,0.1
1344,1,0,0.088
1344,1,2,0.1
1344,2,0,0.088
1344,2,2,0.1
1344,3,0,0.088
1344,3,2,0.1
1346,0,0,0.088
1346,0,2,0.1
1346,1,0,0.088
1346,1,2,0.1
1346,2,0,0.088
1346,2,2,0.1
1346,3,0,0.088
1346,3,2,0.1
1347,0,0,0.088
1347,0,2,0.1
1347,0,3,0.088
1347,1,0,0.088
1347,1,2,0.088
1347,1,3,0.088
1347,2,0,0.1
1347,2,1,0.01200000000000001
1347,2,2,0.1
1347,2,3,0.1
1347,3,0,0.1
1347,3,1,0.01200000000000001
1347,3,2,0.1
1347,3,3,0.1
1348,0,0,0.088
1348,0,2,0.1
1348,1,0,0.088
1348,1,2,0.1
1348,2,0,0.088
1348,2,2,0.1
1348,3,0,0.088
1348,3,2,0.1
1349,0,0,0.088
1349,0,2,0.088
1349,0,3,0.088
1349,1,0,0.088
1349,1,2,0.088
1349,1,3,0.088
1349,2,0,0.088
1349,2,2,0.088
1349,2,3,0.088
1349,3,0,0.088
1349,3,2,0.088
1349,3,3,0.088
1356,0,0,0.088
1356,0,2,0.1
1356,0,3,0.088
1356,1,0,0.088
1356,1,2,0.088
1356,1,3,0.088
1356,2,0,0.088
1356,2,2,0.088
1356,2,3,0.088
1356,3,0,0.088
1356,3,2,0.088
1356,3,3,0.088
1361,0,0,0.088
1361,0,2,0.088
1361,0,3,0.088
1361,3,0,0.088
1361,3,2,0.088
1361,3,3,0.088
1362,0,0,0.088
1362,0,2,0.1
1362,1,0,0.088
1362,1,2,0.1
1362,2,0,0.088
1362,2,2,0.1
1362,3,0,0.088
1362,3,2,0.1
1363,0,0,0.088
1363,0,2,0.1
1363,1,0,0.088
1363,1,2,0.1
1363,2,0,0.088
1363,2,2,0.1
1363,3,0,0.088
1363,3,2,0.1
1367,0,0,0.088
1367,0,2,0.1
1367,0,3,0.088
1367,1,0,0.1
1367,1,1,0.01200000000000001
1367,1,2,0.1
1367,1,3,0.1
1367,2,0,0.088
1367,2,2,0.088
1367,2,3,0.088
1367,3,0,0.088
1367,3,2,0.088
1367,3,3,0.088
1369,0,0,0.088
1369,0,2,0.088
1369,0,3,0.088
1369,1,0,0.088
1369,1,2,0.088
1369,1,3,0.088
1369,2,0,0.088
1369,2,2,0.088
1369,2,3,0.088
1369,3,0,0.1
1369,3,1,0.01200000000000001
1369,3,2,0.1
1369,3,3,0.1
1370,0,0,0.088
1370,0,2,0.088
1370,0,3,0.088
1370,1,0,0.088
1370,1,2,0.088
1370,1,3,0.088
1370,2,0,0.088
1370,2,2,0.088
1370,2,3,0.088
1370,3,0,0.088
1370,3,2,0.088
1370,3,3,0.088
1371,0,0,0.088
1371,0,2,0.088
1371,0,3,0.088
1371,1,0,0.088
1371,1,2,0.088
1371,1,3,0.088
1371,3,0,0.088
1371,3,2,0.088
1371,3,3,0.088
1373,0,0,0.088
1373,0,2,0.088
1373,0,3,0.088
1373,3,0,0.088
1373,3,2,0.088
1373,3,3,0.088
1375,0,0,0.088
1375,0,2,0.088
1375,0,3,0.088
1375,1,0,0.088
1375,1,2,0.088
1375,1,3,0.088
1375,2,0,0.088
1375,2,2,0.088
1375,2,3,0.088
1375,3,0,0.1
1375,3,1,0.01200000000000001
1375,3,2,0.1
1375,3,3,0.1
1378,0,0,0.088
1378,0,2,0.088
1378,0,3,0.088
1378,3,0,0.1
1378,3,1,0.1
1378,3,2,0.1
1378,3,3,0.1
1380,0,0,0.1
1380,0,1,0.01200000000000001
1380,0,2,0.1
1380,0,3,0.1
1380,1,0,0.088
1380,1,2,0.088
1380,1,3,0.088
1380,2,0,0.088
1380,2,2,0.088
1380,2,3,0.088
1380,3,0,0.088
1380,3,2,0.088
1380,3,3,0.088
1382,0,0,0.088
1382,0,2,0.1
1382,0,3,0.088
1382,1,0,0.088
1382,1,2,0.088
1382,1,3,0.088
1382,2,0,0.088
1382,2,2,0.088
1382,2,3,0.088
1382,3,0,0.088
1382,3,2,0.088
1382,3,3,0.088
1383,2,0,0.1
1383,2,1,0.1
1383,2,2,0.1
1383,2,3,0.1
1384,0,0,0.088
1384,0,2,0.1
1384,1,0,0.088
1384,1,2,0.1
1384,2,0,0.088
1384,2,2,0.1
1384,3,0,0.088
1384,3,2,0.1
1390,0,0,0.088
1390,0,2,0.088
1390,0,3,0.088
1390,3,0,0.088
1390,3,2,0.088
1390,3,3,0.088
1391,0,0,0.088
1391,0,2,0.1
1391,1,0,0.088
1391,1,2,0.1
1391,2,0,0.088
1391,2,2,0.1
1391,3,0,0.088
1391,3,2,0.1
1393,0,0,0.088
1393,0,2,0.1
1393,0,3,0.088
1393,1,0,0.088
1393,1,2,0.088
1393,1,3,0.088
1393,2,0,0.088
1393,2,2,0.088
1393,2,3,0.088
1393,3,0,0.1
1393,3,1,0.01200000000000001
1393,3,2,0.1
1393,3,3,0.1
1395,0,0,0.088
1395,0,2,0.088
1395,0,3,0.088
1395,1,0,0.088
1395,1,2,0.088
1395,1,3,0.088
1395,2,0,0.088
1395,2,2,0.088
1395,2,3,0.088
1395,3,0,0.088
1395,3,2,0.088
1395,3,3,0.088
1396,0,0,0.088
1396,0,2,0.1
1396,1,0,0.088
1396,1,2,0.1
1396,2,0,0.088
1396,2,2,0.1
1396,3,0,0.088
1396,3,2,0.1
1397,0,0,0.088
1397,0,2,0.1
1397,1,0,0.088
1397,1,2,0.1
1397,2,0,0.088
1397,2,2,0.1
1397,3,0,0.088
1397,3,2,0.1
1398,0,0,0.1
1398,0,1,0.01200000000000001
1398,0,2,0.1
1398,0,3,0.1
1398,1,0,0.088
1398,1,2,0.088
1398,1,3,0.088
1398,2,0,0.1
1398,2,1,0.01200000000000001
1398,2,2,0.1
1398,2,3,0.1
1398,3,0,0.1
1398,3,1,0.01200000000000001
1398,3,2,0.1
1398,3,3,0.1
1399,0,0,0.088
1399,0,2,0.088
1399,0,3,0.088
1399,3,0,0.088
1399,3,2,0.088
1399,3,3,0.088
1400,0,0,0.088
1400,0,2,0.1
1400,1,0,0.088
1400,1,2,0.1
1400,2,0,0.088
1400,2,2,0.1
1400,3,0,0.088
1400,3,2,0.1
1402,0,0,0.088
1402,0,2,0.088
1402,0,3,0.088
1402,1,0,0.088
1402,1,2,0.088
1402,1,3,0.088
1402,2,0,0.088
1402,2,2,0.088
1402,2,3,0.088
1402,3,0,0.088
1402,3,2,0.088
1402,3,3,0.088
1406,0,0,0.088
1406,0,2,0.088
1406,0,3,0.088
1406,1,0,0.088
1406,1,2,0.088
1406,1,3,0.088
1406,2,0,0.04014577977200154
1406,2,2,0.04014577977200154
1406,2,3,0.04014577977200154
1406,3,0,0.1
1406,3,1,0.01200000000000001
1406,3,2,0.1
1406,3,3,0.1
1407,0,0,0.1
1407,0,1,0.01200000000000001
1407,0,2,0.1
1407,0,3,0.1
1407,2,0,0.1
1407,2,1,0.1
1407,2,2,0.1
1407,2,3,0.1
1407,3,0,0.1
1407,3,1,0.01200000000000001
1407,3,2,0.1
1407,3,3,0.1
1408,0,0,0.088
1408,0,2,0.088
1408,0,3,0.088
1408,1,0,0.1
1408,1,1,0.01200000000000001
1408,1,2,0.1
1408,1,3,0.1
1408,2,0,0.088
1408,2,2,0.088
1408,2,3,0.088
1408,3,0,0.088
1408,3,2,0.088
1408,3,3,0.088
1409,0,0,0.088
1409,0,2,0.088
1409,0,3,0.088
1409,1,0,0.088
1409,1,2,0.088
1409,1,3,0.088
1409,2,0,0.088
1409,2,2,0.088
1409,2,3,0.088
1409,3,0,0.088
1409,3,2,0.088
1409,3,3,0.088
1410,0,0,0.088
1410,0,2,0.088
1410,0,3,0.088
1410,3,0,0.088
1410,3,2,0.088
1410,3,3,0.088
1411,0,0,0.088
1411,0,2,0.088
1411,0,3,0.088
1411,1,0,0.088
1411,1,2,0.088
1411,1,3,0.088
1411,2,0,0.1
1411,2,1,0.01200000000000001
1411,2,2,0.1
1411,2,3,0.1
1411,3,0,0.1
1411,3,1,0.01200000000000001
1411,3,2,0.1
1411,3,3,0.1
1412,0,0,0.088
1412,0,2,0.1
1412,0,3,0.0333013308768397
1412,1,0,0.1
1412,1,1,0.01200000000000001
1412,1,2,0.1
1412,1,3,0.1
1412,2,0,0.088
1412,2,2,0.088
1412,2,3,0.088
1412,3,0,0.088
1412,3,2,0.1
1412,3,3,0.088
1413,0,0,0.088
1413,0,2,0.1
1413,1,0,0.088
1413,1,2,0.1
1413,2,0,0.088
1413,2,2,0.1
1413,3,0,0.088
1413,3,2,0.1
1414,0,0,0.088
1414,0,2,0.088
1414,0,3,0.088
1414,1,0,0.088
1414,1,2,0.088
1414,1,3,0.088
1414,2,0,0.088
1414,2,2,0.088
1414,2,3,0.088
1414,3,0,0.1
1414,3,1,0.01200000000000001
1414,3,2,0.1
1414,3,3,0.1
1415,0,0,0.088
1415,0,2,0.1
1415,1,0,0.088
1415,1,2,0.1
1415,2,0,0.088
1415,2,2,0.1
1415,3,0,0.088
1415,3,2,0.1
1416,0,0,0.088
1416,0,2,0.1
1416,1,0,0.088
1416,1,2,0.1
1416,2,0,0.088
1416,2,2,0.1
1416,3,0,0.088
1416,3,2,0.1
1417,0,0,0.088
1417,0,2,0.1
1417,1,0,0.088
1417,1,2,0.1
1417,2,0,0.088
1417,2,2,0.1
1417,3,0,0.088
1417,3,2,0.1
1420,0,0,0.088
1420,0,2,0.1
1420,1,0,0.088
1420,1,2,0.1
1420,2,0,0.088
1420,2,2,0.1
1420,3,0,0.088
1420,3,2,0.1
1421,0,0,0.088
1421,0,2,0.088
1421,0,3,0.088
1421,3,0,0.088
1421,3,2,0.088
1421,3,3,0.088
1422,0,0,0.088
1422,0,2,0.1
1422,0,3,0.088
1422,1,0,0.088
1422,1,2,0.088
1422,1,3,0.088
1422,2,0,0.1
1422,2,1,0.01200000000000001
1422,2,2,0.1
1422,2,3,0.1
1422,3,0,0.088
1422,3,2,0.088
1422,3,3,0.088
1423,0,0,0.1
1423,0,1,0.01200000000000001
1423,0,2,0.1
1423,0,3,0.1
1423,1,0,0.088
1423,1,2,0.088
1423,1,3,0.088
1423,2,0,0.042075363943904515
1423,2,2,0.042075363943904515
1423,2,3,0.042075363943904515
1423,3,0,0.1
1423,3,1,0.01200000000000001
1423,3,2,0.1
1423,3,3,0.1
1425,0,0,0.088
1425,0,2,0.1
1425,1,0,0.088
1425,1,2,0.1
1425,2,0,0.088
1425,2,2,0.1
1425,3,0,0.088
1425,3,2,0.1
1426,0,0,0.088
1426,0,2,0.088
1426,0,3,0.088
1426,1,0,0.088
1426,1,2,0.088
1426,1,3,0.088
1426,2,0,0.088
1426,2,2,0.088
1426,2,3,0.088
1426,3,0,0.088
1426,3,2,0.088
1426,3,3,0.088
1427,0,0,0.088
1427,0,2,0.1
1427,1,0,0.088
1427,1,2,0.1
1427,2,0,0.088
1427,2,2,0.1
1427,3,0,0.088
1427,3,2,0.1
1428,0,0,0.088
1428,0,2,0.088
1428,0,3,0.088
1428,1,0,0.088
1428,1,2,0.088
1428,1,3,0.088
1428,2,0,0.088
1428,2,2,0.088
1428,2,3,0.088
1428,3,0,0.088
1428,3,2,0.088
1428,3,3,0.088
1429,0,0,0.088
1429,0,2,0.1
1429,0,3,0.088
1429,1,0,0.088
1429,1,2,0.088
1429,1,3,0.088
1429,2,0,0.088
1429,2,2,0.088
1429,2,3,0.088
1429,3,0,0.088
1429,3,2,0.088
1429,3,3,0.088
1432,0,0,0.088
1432,0,2,0.1
1432,0,3,0.07969907612138113
1432,1,0,0.088
1432,1,2,0.088
1432,1,3,0.088
1432,2,0,0.088
1432,2,2,0.088
1432,2,3,0.088
1432,3,0,0.09137310272138113
1432,3,1,0.003373102721381138
1432,3,2,0.1
1432,3,3,0.09137310272138113
1433,0,0,0.1
1433,0,1,0.01200000000000001
1433,0,2,0.1
1433,0,3,0.1
1433,1,0,0.088
1433,1,2,0.088
1433,1,3,0.088
1433,2,0,0.088
1433,2,2,0.088
1433,2,3,0.088
1433,3,0,0.1
1433,3,1,0.01200000000000001
1433,3,2,0.1
1433,3,3,0.1
1435,0,0,0.088
1435,0,2,0.088
1435,0,3,0.088
1435,1,0,0.020528698010992497
1435,1,2,0.020528698010992497
1435,1,3,0.020528698010992497
1435,3,0,0.088
1435,3,2,0.088
1435,3,3,0.088
1442,0,0,0.1
1442,0,1,0.01200000000000001
1442,0,2,0.1
1442,0,3,0.1
1442,1,0,0.088
